5.0	43.1578947368
10.0	50.1601830664
15.0	54.7826086957
20.0	56.7963386728
25.0	60.5491990847
30.0	65.9038901602
35.0	65.3089244851
40.0	63.0663615561
45.0	66.6361556064
50.0	68.4210526316
55.0	69.9313501144
60.0	70.6178489703
65.0	69.2448512586
70.0	67.2768878719
75.0	70.0228832952
80.0	71.4416475973
85.0	61.8306636156
90.0	63.3867276888
95.0	65.5377574371
