-0.241871	0.351901	0.141074	-0.281627	-0.269768	0.091061	0.095367	0.020518	-0.007835	-0.030171	0.143944	-0.049724	0.028229	0.119766	0.154042	-0.453648	0.126661	0.049160	0.256819	0.130987	-0.310918	0.187748	-0.061540	0.163281	0.053710	-0.023457	0.043031	0.160069	-0.179536	0.147493	0.161922	0.123625	0.050853	-0.088760	-0.134388	0.206551	-0.302144	-0.016237	0.081154	-0.177259	-0.104878	0.011897	-0.129428	0.186078	-0.061353	0.051078	0.088123	0.003885	-0.012965	0.080492	-0.539065	-0.073945	0.116924	0.095187	-0.110662	0.001929	0.202322	0.095636	-0.050860	-0.153877	-0.026340	0.043641	-0.121776	0.086768	-0.123191	0.044616	-0.000714	-0.194759	-0.130825	-0.053932	0.041701	0.011455	0.450987	-0.108547	0.008005	0.105500	-0.026976	0.083646	0.155770	0.024394	-0.186105	0.094390	-0.021842	-0.003235	0.114367	-0.074882	0.177575	-0.034933	-0.002003	0.073656	-0.015090	-0.017154	0.313035	-0.153214	-0.100628	-0.049729	-0.041030	0.013727	-0.130046	-0.141987	-0.191070	0.111154	0.063577	-0.118504	-0.121236
0.170562	0.253451	-0.012253	0.147265	0.081823	0.015533	0.017543	0.116572	0.121649	0.027776	-0.514201	-0.099621	-0.006167	-0.107309	0.123527	-0.093459	-0.066724	-0.189134	0.169984	-0.185900	0.142630	-0.022619	-0.078904	-0.154380	-0.030833	-0.359960	-0.079449	-0.143020	-0.623731	-0.123033	0.036573	0.174051	0.140492	0.107988	-0.041673	-0.045760	-0.108361	-0.762649	-0.082056	-0.111467	0.056524	-0.025103	0.010197	-0.016515	-0.095549	0.014771	-0.006195	-0.167972	-0.113952	-0.160627	-0.217967	0.131800	-0.095193	-0.114154	0.197121	0.005078	-0.134756	-0.078847	-0.000571	0.171236	-0.070451	0.140015	-0.106586	-0.212955	-0.159940	-0.090082	0.173990	0.139606	-0.098542	-0.143884	0.020864	-0.141894	0.248197	0.384235	0.072960	-0.088729	-0.027399	-0.078653	0.042834	-0.180419	-0.184092	0.106241	-0.184726	0.118170	0.207197	0.073509	0.228086	0.257207	-0.060709	0.111669	-0.104293	-0.015511	0.032968	-0.102053	0.109580	0.049648	-0.262056	0.344669	-0.157304	-0.142883	0.064987	-0.009213	-0.092453	0.009493	0.087018
0.165401	0.337901	0.167458	0.125793	0.252052	0.052088	0.069174	-0.145865	0.121980	-0.067338	0.210252	0.079585	0.058083	0.218504	0.020955	0.149948	-0.043902	0.081682	0.113273	-0.142883	0.008421	0.250552	0.200728	-0.515649	-0.006528	-0.129115	0.157232	-0.064471	-0.130761	0.097305	0.207721	-0.000288	0.164418	0.033505	0.079130	0.156897	0.086438	0.061331	-0.183998	0.085015	0.047821	0.112628	-0.006716	0.022998	-0.104032	-0.067921	-0.049050	-0.160089	-0.056567	-0.207047	-0.092785	0.186133	0.084701	0.083352	0.043076	0.050225	-0.177497	0.029275	0.091989	0.350885	-0.195253	-0.196683	0.299277	0.007014	-0.211077	-0.391317	0.078762	0.101257	0.057415	-0.002664	0.082476	-0.050581	0.257379	0.177115	-0.162057	-0.018550	-0.048849	0.065431	0.260267	0.056229	0.029735	0.056295	-0.332351	-0.272715	-0.140263	-0.051667	-0.124575	0.326186	-0.194595	-0.172890	0.160542	0.193847	-0.572822	0.129262	0.007374	-0.099103	-0.066000	-1.000709	-0.091957	0.173640	0.090282	-0.052893	-0.057453	-0.258436	-0.101555
-0.157013	-0.123691	-0.132115	0.019504	0.196783	-0.035878	0.096583	-0.070943	0.098391	0.043183	0.123819	-0.034975	-0.066631	-0.275611	-0.172085	0.426232	-0.022958	-0.040802	0.059143	0.116337	0.028419	-0.206607	-0.135691	0.073599	0.166198	-0.008792	0.089398	-0.130666	0.030560	-0.055927	-0.138130	-0.044587	0.143768	0.000237	0.085854	0.111037	0.153597	0.240342	0.061373	-0.096903	0.079597	-0.118634	0.043748	0.064262	-0.007964	0.059486	-0.012748	-0.124713	-0.095023	-0.051563	0.387079	0.119525	0.144574	0.097935	-0.124897	0.141087	0.171560	-0.049277	0.101757	-0.053916	0.254175	-0.115049	-0.084383	-0.079709	-0.043781	-0.128162	-0.222116	0.150034	-0.029096	-0.089083	-0.132488	0.100738	-0.406230	-0.096356	-0.182250	-0.151558	0.052449	0.135546	-0.057130	-0.122865	0.075701	-0.034056	0.024132	-0.069551	0.255292	0.126917	0.070359	-0.039333	-0.106604	-0.152782	0.111321	0.037272	-0.155158	-0.144388	0.171940	-0.078126	0.002803	-0.319714	0.142390	0.247213	-0.087114	-0.049219	-0.121259	0.007964	0.046142
-0.224518	-0.022524	-0.162290	0.110080	-0.001942	0.216407	-0.105696	0.098785	-0.002553	0.083969	-0.053589	-0.135207	0.000636	-0.010269	-0.155660	0.032912	0.159977	0.056412	-0.051694	-0.077977	-0.087149	-0.079939	0.168073	0.195516	-0.003247	0.055539	-0.030276	-0.076412	-0.326883	-0.057169	0.102769	-0.062676	0.116242	0.004800	0.005996	0.206245	0.099941	0.003921	-0.197401	0.171623	0.120751	0.071045	0.167741	0.028094	0.032060	-0.031506	-0.015858	0.001221	-0.108198	-0.155854	0.190329	-0.108238	0.091367	0.001651	0.008896	0.092390	0.213451	0.206982	0.020211	-0.013574	-0.083316	0.078986	0.014845	0.123376	0.037726	0.016028	-0.113963	-0.000313	-0.050447	-0.205803	0.044549	0.081714	0.173776	-0.124702	0.448876	-0.079498	-0.089039	0.039595	0.085502	-0.072285	0.034277	-0.130972	-0.045415	0.130331	-0.064971	-0.177078	0.172677	-0.205293	0.049053	-0.121895	-0.090557	-0.073939	0.265142	-0.151302	-0.113484	0.055076	-0.104019	-0.012952	0.009696	-0.107868	0.136931	0.105885	0.023165	0.040838	0.171876
0.072892	0.050814	0.014347	0.061897	-0.257254	-0.259461	-0.016480	-0.090363	0.026779	-0.077679	0.138633	-0.214770	-0.142046	0.229923	-0.251474	-0.058589	-0.131265	0.057849	0.070548	-0.068433	-0.378922	0.101281	0.165349	0.166541	-0.245776	-0.123914	-0.029910	0.051816	0.007373	0.004605	-0.054112	0.024152	0.084243	-0.073966	-0.088646	0.146653	-0.181557	-0.144533	0.080244	-0.002417	-0.166355	-0.253937	0.219824	0.163551	-0.068327	0.020082	0.095791	-0.148845	0.105829	0.258171	0.108889	0.186281	0.197125	0.110395	-0.047114	0.043497	0.029689	0.145640	-0.001862	-0.116420	-0.010444	0.060859	0.216935	0.179415	0.028664	0.118955	-0.134793	0.184091	0.231691	0.176122	0.134599	-0.050221	-0.400240	-0.276615	-0.215977	0.041599	0.102174	0.093630	0.087345	-0.074386	-0.167203	-0.026621	0.110640	-0.513268	0.142369	0.120733	0.059735	-0.075105	0.090224	0.118760	-0.093883	-0.003827	-0.125460	0.049307	0.011313	-0.235341	0.190426	-0.290370	-0.100654	-0.039410	0.107989	-0.507619	0.172615	0.041003	-0.156332
-0.086078	0.062317	0.100413	-0.293942	-0.035667	-0.103454	-0.192948	0.113928	-0.046741	-0.156373	0.134301	0.094827	-0.003768	0.066535	-0.000427	0.095589	0.035809	0.043065	-0.020720	-0.135264	-0.176728	-0.100799	-0.124159	0.047239	0.129964	0.285222	-0.167137	-0.159040	0.164030	0.249479	-0.214416	-0.096064	-0.494112	0.022215	0.098318	0.176452	-0.091450	-0.218086	0.073436	0.000650	0.071212	0.115010	0.199899	0.172801	0.205938	-0.095044	-0.135216	0.209226	0.187745	0.179501	-0.434293	0.045825	-0.143880	-0.111418	0.111862	-0.200504	0.193569	-0.249233	0.150421	-0.120511	-0.159157	0.058112	0.139358	0.198727	-0.042760	-0.041095	0.117634	-0.055255	-0.354120	-0.120134	0.202670	0.026899	-0.158736	-0.059980	-0.274171	-0.080327	-0.044544	0.071889	0.037265	-0.064734	0.021821	-0.153535	-0.132493	0.082165	-0.211947	-0.164869	-0.221924	-0.050203	-0.024804	0.113105	-0.032236	0.176840	-0.158524	-0.060368	0.028719	-0.143597	0.148039	0.229679	0.075981	-0.170610	0.100802	0.090836	-0.167801	-0.098531	-0.207980
-0.020304	0.193188	-0.017352	0.072142	0.124105	0.136530	0.068883	-0.076861	-0.129527	0.211464	-0.180880	-0.045090	-0.119683	-0.075126	-0.220928	-0.039359	0.126684	-0.034839	-0.188763	-0.129331	0.120192	0.320637	-0.060402	0.005856	-0.209020	-0.029380	0.148028	0.111994	0.061346	-0.064976	-0.094630	-0.013560	-0.110711	0.101556	0.127356	0.026541	0.367399	-0.255028	0.113082	0.264741	-0.008746	0.046896	-0.112010	-0.086395	0.133266	-0.079148	0.007103	-0.032525	0.064023	0.125732	0.173445	0.278254	0.014293	-0.044710	-0.002347	0.393271	-0.024836	0.328662	-0.070883	-0.123778	0.156231	-0.107262	0.149768	0.251335	0.221662	0.230410	0.102773	0.087935	0.202222	-0.001226	0.194065	-0.155115	-0.069985	0.274761	0.213847	-0.022547	0.071294	0.063253	-0.033896	-0.113637	-0.100774	-0.113413	0.066478	-0.211279	0.247201	-0.035617	0.034468	0.044494	0.071686	0.191698	-0.154814	0.201917	-0.105396	-0.100367	-0.213809	-0.106364	-0.167897	0.354752	0.078790	0.016691	-0.184604	-0.122707	0.174975	-0.256454	0.234512
0.177683	0.183063	0.120072	-0.402259	0.095431	-0.089743	-0.077641	-0.036131	-0.059191	0.104977	0.293171	0.124390	0.219175	0.055316	0.056605	0.068549	0.071513	-0.156036	0.018537	0.211557	0.142785	-0.076402	0.073985	-0.119829	0.220247	0.105470	0.034747	-0.105938	0.168483	-0.095966	-0.100147	0.030366	0.098390	-0.176589	0.055404	-0.056034	-0.005583	0.310597	0.074996	-0.129706	0.046996	-0.272366	-0.018048	0.083791	0.089210	0.215962	0.074478	0.085547	-0.210623	-0.340034	0.315315	0.000294	-0.034360	-0.033909	-0.171589	-0.079063	0.090226	0.366273	-0.060400	0.085012	0.075496	-0.140826	-0.063960	-0.564280	-0.031933	-0.231875	-0.182385	-0.152046	0.042882	-0.194638	-0.031414	0.043749	0.022241	-0.039847	-0.061697	0.054661	0.059018	0.215278	-0.090433	0.229632	-0.150043	0.171017	-0.026154	-0.046060	0.006964	-0.140523	-0.186213	0.365681	-0.069208	-0.011105	-0.045554	0.010286	-0.077431	-0.099744	-0.063723	0.151025	0.144082	-0.761386	-0.109604	0.166941	-0.103283	-0.213109	-0.177593	-0.000942	0.165411
0.117305	-0.067549	0.139663	0.088764	-0.065359	0.284128	-0.100176	-0.150168	0.119681	0.081512	-0.043843	-0.007460	-0.090726	-0.074695	-0.089707	0.167164	-0.006198	0.055948	0.036601	-0.127256	0.361603	-0.043713	0.180963	0.199932	-0.116573	0.055501	0.100383	0.091394	0.120372	-0.069126	0.346696	-0.012763	0.031469	0.109779	-0.129281	0.221045	0.107843	-0.132069	0.061279	-0.062884	0.222211	-0.038298	0.123869	-0.230007	0.037133	0.096888	0.055860	-0.008871	-0.209774	0.028385	-0.127497	0.101315	0.007988	0.021438	0.223730	-0.106977	0.271980	-0.098604	-0.192111	-0.730184	-0.037976	-0.208036	-0.144121	0.190168	0.052949	0.242950	-0.259541	-0.122208	-0.263890	-0.086907	0.114775	0.231954	-0.175157	0.102488	0.257849	-0.156613	-0.070538	0.047023	-0.190085	0.015496	0.195819	0.042896	-0.208153	-0.043510	-0.052724	-0.153048	0.148454	-0.387195	-0.044385	-0.067012	-0.138279	-0.123041	-0.125013	0.136364	0.002896	-0.116211	-0.076166	0.151554	0.006418	0.009119	-0.108392	-0.239536	0.120641	-0.166106	0.111436
