47.0	12.0	8.0	32.0	9.0	88.0	22.0	0.6	0.0	10.2	4.6	17.0
21.0	10.0	5.0	34.0	18.5	91.0	26.0	0.0	0.0	8.7	4.7	17.0
21.0	10.0	3.0	32.0	18.5	91.0	47.0	2.1	0.0	8.7	5.2	17.0
21.0	12.0	10.0	33.0	19.5	76.0	35.0	0.5	0.0	8.4	3.2	17.0
31.0	12.0	8.0	30.5	9.5	83.0	19.0	1.0	0.0	10.0	3.8	17.0
40.0	10.0	7.0	32.0	18.5	91.0	47.0	2.1	0.0	8.7	5.2	17.0
42.0	1.0	3.0	27.5	15.5	52.0	29.0	2.3	0.0	7.6	4.8	17.0
23.0	4.0	1.0	39.0	20.0	55.0	15.0	2.1	0.0	9.6	7.5	17.0
47.0	11.0	4.0	30.0	22.5	83.0	62.0	1.9	0.0	9.1	6.0	17.0
31.0	3.0	32.0	36.0	22.0	68.0	32.0	4.0	0.0	8.3	9.0	17.0
42.0	2.0	5.0	34.0	19.5	86.0	28.0	1.1	0.0	8.0	6.0	17.0
31.0	3.0	9.0	37.0	19.5	74.0	24.0	2.7	0.0	8.0	7.2	17.0
31.0	1.0	14.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
53.0	10.0	17.0	34.0	23.0	81.0	50.0	0.0	0.0	8.1	5.2	17.0
31.0	1.0	8.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
47.0	3.0	24.0	36.0	22.0	68.0	32.0	4.0	0.0	8.3	9.0	17.0
47.0	12.0	4.0	32.0	9.0	88.0	22.0	0.6	0.0	10.2	4.6	17.0
42.0	9.0	3.0	33.0	24.0	84.0	52.0	0.0	0.0	8.9	4.0	17.0
31.0	1.0	6.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
42.0	5.0	11.0	37.0	20.0	81.0	46.0	0.0	14.4	5.0	5.6	17.0
31.0	12.0	11.0	32.0	15.5	96.0	37.0	0.6	0.0	8.9	4.6	17.0
31.0	4.0	5.0	39.0	20.0	55.0	15.0	2.1	0.0	9.6	7.5	17.0
31.0	3.0	29.0	33.0	19.0	74.0	25.0	0.8	0.0	0.9	4.8	17.0
22.0	3.0	2.0	37.0	21.5	61.0	36.0	1.3	0.0	8.5	5.9	17.0
23.0	11.0	12.0	30.0	22.5	83.0	62.0	1.9	0.0	9.1	6.0	17.0
31.0	3.0	28.0	36.0	22.0	68.0	32.0	4.0	0.0	8.3	9.0	17.0
37.0	11.0	4.0	30.0	22.5	83.0	62.0	1.9	0.0	9.1	6.0	17.0
25.0	11.0	7.0	25.5	19.5	75.0	53.0	0.5	0.0	0.5	2.8	17.0
31.0	1.0	19.0	30.0	17.0	90.0	37.0	1.0	0.0	7.4	3.4	17.0
31.0	2.0	6.0	33.0	12.5	79.0	26.0	3.1	0.0	10.9	7.0	17.0
23.0	12.0	16.0	32.0	9.0	88.0	22.0	0.6	0.0	10.2	4.6	17.0
42.0	5.0	7.0	37.0	20.0	81.0	46.0	0.0	14.4	5.0	5.6	17.0
22.0	1.0	6.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
31.0	4.0	17.0	39.0	20.0	55.0	15.0	2.1	0.0	9.6	7.5	17.0
21.0	1.0	4.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
21.0	10.0	7.0	32.0	18.5	91.0	47.0	2.1	0.0	8.7	5.2	17.0
21.0	11.0	7.0	25.5	19.5	75.0	53.0	0.5	0.0	0.5	2.8	17.0
47.0	1.0	21.0	29.0	11.0	77.0	26.0	1.8	0.0	9.6	4.0	17.0
21.0	11.0	4.0	32.0	21.5	95.0	51.0	0.3	0.0	9.2	3.2	17.0
31.0	12.0	9.0	30.0	12.5	96.0	35.0	0.3	0.0	8.7	3.6	17.0
21.0	12.0	8.0	31.0	21.0	83.0	74.0	0.5	0.0	8.0	3.4	17.0
31.0	12.0	12.0	32.0	9.0	88.0	22.0	0.6	0.0	10.2	4.6	17.0
53.0	11.0	16.0	30.0	15.1	73.0	47.0	6.6	0.0	6.8	3.4	17.0
31.0	12.0	4.0	32.0	11.0	82.0	27.0	1.0	0.0	10.1	4.2	17.0
31.0	1.0	12.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
47.0	12.0	5.0	30.0	12.5	96.0	35.0	0.3	0.0	8.7	3.6	17.0
23.0	5.0	5.0	37.0	22.5	77.0	35.0	1.8	0.0	10.5	6.0	17.0
31.0	2.0	5.0	33.0	22.5	59.0	29.0	1.9	0.0	5.9	5.1	17.0
5.0	2.0	4.0	33.0	21.5	74.0	33.0	2.6	0.0	8.4	8.3	17.0
21.0	1.0	4.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
31.0	1.0	12.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
31.0	5.0	21.0	37.0	22.5	77.0	35.0	1.8	0.0	10.5	6.0	17.0
21.0	10.0	4.0	31.5	21.5	97.0	72.0	0.0	0.0	5.6	3.0	17.0
42.0	5.0	19.0	41.0	26.0	77.0	29.0	0.0	0.0	10.7	11.0	17.0
42.0	3.0	11.0	38.0	20.0	55.0	20.0	2.1	0.0	8.8	8.1	17.0
31.0	3.0	10.0	36.5	22.0	84.0	21.0	2.3	0.0	9.0	7.2	17.0
5.0	2.0	2.0	32.0	12.0	70.0	31.0	2.6	0.0	10.2	6.3	17.0
31.0	3.0	12.0	38.0	23.0	69.0	39.0	3.5	0.0	8.3	7.0	17.0
31.0	12.0	17.0	28.0	13.0	96.0	34.0	0.2	0.0	3.6	3.0	17.0
31.0	11.0	8.0	30.0	22.5	83.0	62.0	1.9	0.0	9.1	6.0	17.0
31.0	2.0	4.0	33.0	21.5	74.0	33.0	2.6	0.0	8.4	8.3	17.0
21.0	12.0	4.0	32.0	11.0	82.0	27.0	1.0	0.0	10.1	4.2	17.0
27.0	12.0	0.0	26.5	17.0	90.0	37.0	0.2	1.4	0.0	2.6	17.0
31.0	3.0	15.0	38.0	20.0	55.0	20.0	2.1	0.0	8.8	8.1	17.0
47.0	1.0	6.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
25.0	11.0	4.0	32.0	21.5	95.0	51.0	0.3	0.0	9.2	3.2	17.0
31.0	9.0	3.0	30.0	22.5	88.0	54.0	0.6	0.0	2.1	3.0	17.0
31.0	12.0	15.0	32.0	17.0	91.0	41.0	0.6	0.0	7.7	4.0	17.0
25.0	12.0	4.0	32.0	11.0	82.0	27.0	1.0	0.0	10.1	4.2	17.0
31.0	1.0	13.0	29.0	11.0	77.0	26.0	1.8	0.0	9.6	4.0	17.0
31.0	3.0	21.0	33.0	19.0	74.0	25.0	0.8	0.0	0.9	4.8	17.0
27.0	8.0	3.0	30.5	22.0	95.0	75.0	2.6	2.0	1.1	3.5	17.0
32.0	3.0	29.0	36.0	20.0	64.0	26.0	1.8	0.0	6.3	4.9	17.0
31.0	2.0	11.0	37.0	20.5	86.0	31.0	2.3	0.0	8.7	7.1	17.0
31.0	2.0	23.0	36.0	17.5	72.0	22.0	1.1	0.0	9.8	5.6	17.0
42.0	2.0	7.0	36.0	17.5	72.0	22.0	1.1	0.0	9.8	5.6	17.0
47.0	12.0	7.0	32.0	17.0	91.0	41.0	0.6	0.0	7.7	4.0	17.0
42.0	5.0	19.0	39.0	26.5	67.0	31.0	0.0	0.0	7.1	10.0	17.0
31.0	5.0	13.0	37.0	22.5	77.0	35.0	1.8	0.0	10.5	6.0	17.0
42.0	5.0	11.0	39.0	26.5	67.0	31.0	0.0	0.0	7.1	10.0	17.0
22.0	1.0	26.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
47.0	1.0	17.0	29.0	11.0	77.0	26.0	1.8	0.0	9.6	4.0	17.0
31.0	4.0	2.0	41.0	24.0	75.0	21.0	3.2	2.6	7.7	9.8	17.0
21.0	12.0	3.0	32.0	15.5	96.0	37.0	0.6	0.0	8.9	4.6	17.0
42.0	1.0	14.0	28.0	19.0	91.0	46.0	2.1	0.0	2.2	2.6	17.0
32.0	2.0	28.0	31.0	16.1	82.0	19.0	3.1	0.0	9.7	3.6	17.0
47.0	1.0	7.0	30.0	17.0	90.0	37.0	1.0	0.0	7.4	3.4	17.0
42.0	2.0	5.0	33.0	22.5	59.0	29.0	1.9	0.0	5.9	5.1	17.0
31.0	11.0	16.0	30.0	22.5	83.0	62.0	1.9	0.0	9.1	6.0	17.0
53.0	10.0	9.0	31.5	15.0	86.0	31.0	2.1	0.0	9.3	4.0	17.0
5.0	9.0	1.0	32.0	22.0	91.0	64.0	1.1	12.2	6.7	5.2	17.0
31.0	12.0	12.0	32.0	11.0	82.0	27.0	1.0	0.0	10.1	4.2	17.0
25.0	11.0	5.0	31.0	15.0	84.0	86.0	4.2	0.0	9.4	6.3	17.0
22.0	1.0	28.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
27.0	7.0	43.0	28.5	22.0	91.0	74.0	0.0	0.0	1.2	2.4	17.0
31.0	2.0	2.0	32.0	12.0	70.0	31.0	2.6	0.0	10.2	6.3	17.0
42.0	2.0	2.0	32.0	12.0	70.0	31.0	2.6	0.0	10.2	6.3	17.0
22.0	1.0	6.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
31.0	4.0	26.0	40.5	24.0	70.0	17.0	2.3	0.0	10.6	10.6	17.0
25.0	10.0	3.0	32.0	18.5	91.0	47.0	2.1	0.0	8.7	5.2	17.0
31.0	5.0	31.0	39.0	26.5	67.0	31.0	0.0	0.0	7.1	10.0	17.0
31.0	1.0	8.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
53.0	9.0	10.0	30.0	21.5	91.0	62.0	5.6	0.0	8.2	3.2	17.0
31.0	2.0	6.0	33.0	12.5	79.0	26.0	3.1	0.0	10.9	7.0	17.0
47.0	12.0	0.0	31.0	21.0	83.0	74.0	0.5	0.0	8.0	3.4	17.0
23.0	12.0	18.0	33.0	15.0	90.0	19.0	1.6	0.0	9.5	5.2	17.0
31.0	1.0	12.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
52.0	12.0	6.0	33.0	17.0	81.0	43.0	1.1	0.0	8.9	4.2	17.0
31.0	9.0	3.0	30.0	22.5	88.0	54.0	0.6	0.0	2.1	3.0	17.0
21.0	8.0	3.0	30.5	22.0	95.0	75.0	2.6	2.0	1.1	3.5	17.0
31.0	2.0	4.0	33.0	21.5	74.0	33.0	2.6	0.0	8.4	8.3	17.0
23.0	1.0	19.0	30.0	17.0	90.0	37.0	1.0	0.0	7.4	3.4	17.0
22.0	1.0	8.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
5.0	7.0	3.0	32.0	23.5	79.0	47.0	8.7	0.0	0.5	5.0	17.0
47.0	2.0	10.0	32.0	12.0	70.0	31.0	2.6	0.0	10.2	6.3	17.0
31.0	3.0	4.0	38.0	22.5	89.0	33.0	1.3	3.0	8.2	6.8	17.0
25.0	12.0	3.0	32.0	15.5	96.0	37.0	0.6	0.0	8.9	4.6	17.0
31.0	1.0	10.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
21.0	1.0	14.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
31.0	3.0	11.0	38.0	20.0	55.0	20.0	2.1	0.0	8.8	8.1	17.0
42.0	2.0	7.0	37.0	22.0	87.0	32.0	1.6	0.0	10.0	6.1	17.0
47.0	1.0	9.0	29.0	11.5	72.0	27.0	0.6	0.0	8.8	3.4	17.0
31.0	12.0	3.0	32.0	17.0	91.0	41.0	0.6	0.0	7.7	4.0	17.0
31.0	3.0	1.0	37.0	19.5	74.0	24.0	2.7	0.0	8.0	7.2	17.0
31.0	1.0	26.0	28.0	19.0	91.0	46.0	2.1	0.0	2.2	2.6	17.0
32.0	2.0	31.0	31.0	18.1	82.0	38.0	3.4	0.0	8.3	4.8	17.0
31.0	4.0	26.0	41.0	24.0	75.0	21.0	3.2	2.6	7.7	9.8	17.0
31.0	1.0	6.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	17.0
47.0	1.0	16.0	32.0	14.5	89.0	24.0	1.0	0.0	7.3	3.8	17.0
31.0	3.0	8.0	36.0	22.0	68.0	32.0	4.0	0.0	8.3	9.0	17.0
