-0.149241	0.166776	0.123854	-0.190831	-0.241813	0.120304	0.124697	-0.061279	0.000768	0.119442	0.243089	-0.087253	-0.043359	0.005801	0.219507	-0.022770	0.175083	0.068557	0.091127	0.181759	-0.154288	0.188719	-0.075541	0.107204	0.096168	0.154557	0.051462	0.154893	-0.066432	0.265553	-0.023475	0.176439	0.086295	-0.109020	-0.122140	-0.007423	-0.098958	0.087316	0.100796	-0.018805	-0.082218	0.090103	-0.159765	0.149705	-0.054124	0.094479	0.192889	-0.020317	-0.022289	0.037091	-0.119003	-0.132782	0.181463	0.072347	-0.137133	-0.059124	0.037953	0.096436	0.009711	-0.109144	0.025559	0.025854	-0.156820	0.236036	-0.104806	-0.023727	0.061461	-0.197298	-0.087910	-0.046320	0.095388	-0.028482	0.145443	0.099321	0.019405	0.045395	-0.038525	0.072524	0.095265	0.049712	-0.180580	0.096953	-0.060423	-0.162308	0.181117	-0.082958	0.087174	0.043986	0.043260	0.061832	0.021586	0.014797	0.209190	-0.141088	-0.120650
-0.106115	-0.002651	-0.039121	-0.109967	-0.102678	-0.157274	0.028454	0.093563	-0.132845	-0.119723	0.173044	0.136638	-0.024001	-0.001908	0.067918	0.028807	-0.009370	0.162231	0.134281	0.107721	-0.147649	-0.082569	0.074225	-0.098257	0.167210	-0.057954	-0.094329	-0.151673	0.156759	-0.084937	0.132269	-0.022136	-0.032145	-0.072371	0.077370	-0.174203	0.017016	-0.110042	-0.145453	-0.128554	-0.062530	0.160770	0.094424	0.074277	-0.037909	0.001682	-0.000225	-0.129939	-0.019894	-0.089137	-0.024847	-0.068566	0.064628	0.046271	-0.090124	0.022604	-0.027210	-0.133997	-0.161661	-0.162884	-0.061908	0.098835	-0.025162	-0.115273	0.176829	0.007888	-0.048290	0.046310	0.101175	0.087614	-0.063039	0.100762	-0.114102	-0.100751	-0.150754	-0.170997	0.173508	0.106285	-0.098665	-0.153258	0.019277	-0.014709	0.167510	0.148619	0.035575	-0.061933	0.002706	-0.095646	0.092913	-0.124003	-0.132145	0.116021	-0.170307	0.070228	0.080359
0.059114	0.150133	0.165853	-0.056572	0.143233	-0.093952	-0.078159	-0.017365	-0.091820	0.174577	-0.014568	-0.096950	0.136456	-0.164354	-0.038675	0.063655	-0.029142	-0.064896	0.105095	-0.064922	-0.015071	0.132246	0.171521	0.039994	0.070641	0.067639	0.132525	-0.166592	0.139416	-0.090871	0.092651	0.071205	0.033720	0.003709	-0.111365	0.173236	-0.059572	0.068274	0.050322	-0.149000	0.151303	-0.002159	0.082467	-0.125318	-0.056773	-0.029881	0.127024	-0.017368	-0.143559	0.059464	0.171728	0.160162	0.103962	0.089693	0.080270	0.067899	0.058384	-0.050342	-0.173884	0.032784	-0.002578	0.011170	0.165590	-0.044730	-0.011268	-0.010596	-0.029531	-0.069768	0.008860	-0.052290	-0.148012	0.137860	0.087000	0.044400	0.048695	0.044308	-0.154843	0.024869	0.085503	0.131578	-0.161242	-0.124225	0.162310	0.005490	-0.104660	-0.020883	0.006728	0.025548	-0.019659	-0.025998	0.121710	-0.075141	0.160909	0.138476	-0.060429
-0.158851	-0.044068	0.056532	0.328639	0.140509	-0.058896	0.107048	-0.147429	-0.096109	-0.263834	-0.192590	-0.109691	0.128701	-0.026337	0.021308	0.143229	0.099306	-0.181872	-0.042120	0.143452	0.139462	-0.206267	-0.005944	-0.158859	0.098311	0.051762	-0.068681	-0.154214	-0.132160	-0.258352	-0.274927	-0.212957	-0.308951	0.097305	0.132149	0.016078	0.191827	-0.045875	0.096600	0.087743	0.138191	0.010085	-0.121231	-0.103123	-0.155061	0.194877	-0.146840	-0.124149	0.049495	0.096918	-0.038593	-0.223054	-0.220661	0.152109	0.179153	0.130610	0.035725	-0.154462	-0.020174	-0.049343	-0.136671	-0.055561	0.017272	0.088170	0.087632	0.092208	0.120264	-0.070190	0.002030	-0.172167	0.211154	-0.046033	0.009389	0.047977	-0.001709	0.074366	0.040368	-0.154719	-0.054981	0.038511	0.154218	0.179232	0.091383	0.190517	-0.118899	0.064346	0.123513	-0.062630	0.099051	-0.045847	0.096974	-0.162168	-0.009433	-0.020171	-0.061709
-0.032358	-0.137470	0.135799	0.087146	0.103752	-0.194022	0.190366	-0.138097	-0.172965	-0.091854	-0.108480	0.007239	0.131155	-0.115704	-0.079147	0.142862	-0.068469	0.026431	-0.021082	0.311785	0.207855	-0.027317	-0.031512	-0.073831	0.047159	0.096857	0.111850	-0.080208	-0.069753	0.102062	0.001981	-0.010151	0.007942	0.266339	0.117535	-0.097579	0.096908	-0.129601	-0.012154	0.108983	-0.129950	0.079584	-0.111286	0.091737	0.005952	0.177246	-0.098130	0.179263	0.105863	0.031854	-0.095375	-0.198526	0.100282	0.035914	-0.091049	-0.038882	0.174888	0.197996	-0.164720	-0.001088	0.044165	-0.174999	0.163669	0.316068	0.000271	0.004695	0.028135	-0.024475	-0.191456	-0.145247	0.101916	0.117326	0.059984	-0.109008	-0.002115	0.162833	0.220827	-0.094466	-0.176490	0.256285	0.168714	0.042923	0.140184	0.074391	0.054244	-0.029176	-0.018231	-0.018833	-0.017693	-0.091111	0.075010	-0.137906	0.218624	0.035693	0.003927
0.049979	-0.025461	0.166377	0.070989	0.217352	-0.063053	0.122962	0.089990	0.095279	0.126408	0.010661	-0.032548	-0.078440	-0.056199	-0.122042	-0.024194	0.080597	0.135449	-0.109238	0.218501	-0.061912	-0.036684	0.060040	0.067314	0.085283	0.038658	-0.122526	-0.145148	-0.020499	-0.059888	-0.222284	0.011649	-0.230094	0.063648	-0.071255	-0.061445	-0.024212	0.113164	-0.151011	-0.039546	0.039791	-0.153002	0.052099	0.011142	0.004880	0.182439	-0.066488	0.042516	0.001112	0.050461	0.086108	-0.029315	0.041104	0.042956	-0.175840	-0.108906	-0.017935	-0.122820	0.028255	-0.036509	0.012357	-0.181102	-0.147668	0.215285	-0.031491	-0.132428	-0.102036	0.103010	0.125954	-0.064240	-0.021665	0.134382	0.175477	0.055257	-0.039528	-0.026028	0.044087	0.076821	-0.031144	0.087805	-0.013984	-0.025053	-0.065498	0.018539	-0.076619	0.112264	-0.138976	-0.102464	0.124709	-0.033501	-0.202752	-0.097763	0.161897	0.117089	-0.062203
0.081561	0.084140	-0.118253	0.302085	0.270011	-0.078293	0.235261	0.156888	0.002786	-0.074234	0.039739	0.291729	0.010130	0.067359	-0.006259	0.167695	0.007322	0.226595	0.097655	0.202121	0.190551	-0.200016	0.056623	0.120652	0.255350	0.139342	0.033266	-0.071836	-0.111106	-0.290003	0.048511	0.006952	0.116662	0.390261	-0.101401	-0.143491	0.145085	0.102851	-0.246622	0.155961	0.144656	0.087920	-0.087019	0.142068	0.077334	0.016647	0.040352	-0.091454	0.212671	0.033906	-0.135719	0.115414	-0.135712	0.030050	-0.103382	0.239130	-0.165402	0.079638	0.059533	-0.041222	-0.061163	0.114097	0.144149	-0.176743	-0.093436	0.175859	-0.176055	0.162038	0.058771	0.023129	0.123519	0.190749	0.066124	0.138253	0.096629	0.034028	0.195322	0.036754	0.071285	-0.015178	-0.093603	0.168763	0.025349	0.309984	0.107221	0.161236	-0.122545	-0.129713	0.042955	0.166676	0.158938	-0.157833	-0.130634	0.093085	0.190582
0.135414	-0.026923	-0.173678	0.039298	-0.058484	0.045462	-0.050013	0.077709	0.149804	0.160838	-0.061171	-0.012623	0.119624	0.076779	0.139110	-0.062078	0.050005	-0.108762	-0.064172	0.128424	-0.112615	-0.069115	-0.088117	0.083939	-0.110545	-0.169688	0.139515	0.130499	0.114832	-0.031856	0.032617	0.121826	-0.034191	-0.113310	-0.132757	0.131842	-0.086876	-0.132343	0.013582	-0.170101	-0.155088	-0.035356	0.113452	-0.073491	0.014255	-0.008902	-0.028218	-0.070077	-0.038878	-0.148496	-0.172974	-0.044791	-0.057025	-0.042468	0.160753	-0.001621	0.143405	-0.119374	-0.158509	0.029487	0.043532	0.091007	0.136056	0.106438	-0.068679	0.125188	0.032563	0.034022	-0.139237	-0.087227	0.003720	0.121265	0.098049	0.083710	0.090522	0.159244	0.071552	-0.032701	-0.112560	0.082314	-0.031233	-0.086776	-0.143821	-0.060068	-0.103388	0.018632	0.142428	-0.035032	-0.134889	-0.066071	0.057103	0.135856	-0.016450	0.023275	-0.095563
-0.101049	0.093955	0.117809	0.170053	-0.047398	-0.066371	0.058770	-0.111944	0.045021	0.126267	-0.026302	0.127216	-0.157616	0.140296	-0.000567	0.040747	0.028883	-0.112960	-0.116352	0.128948	-0.060885	-0.033302	0.015137	0.073067	0.080010	0.103246	0.081648	0.071425	-0.058570	-0.065149	0.135988	-0.028082	0.157283	-0.084688	-0.044516	0.169284	-0.134669	0.130977	0.156241	0.167355	0.135149	0.148464	0.116489	0.087129	-0.064993	0.169342	-0.114443	0.049177	0.097123	0.143626	0.017040	0.064517	-0.013198	0.010261	-0.159138	-0.109056	-0.143867	0.086924	-0.124703	0.081877	-0.038599	-0.145816	0.057421	0.079578	0.118975	-0.094111	0.131276	-0.122440	-0.091545	-0.174103	0.006728	-0.154667	0.176130	0.083162	-0.133175	-0.149512	-0.047696	0.082991	-0.112228	0.141535	0.081259	0.129266	0.083168	-0.183475	0.170902	0.057117	-0.062354	-0.020086	-0.145417	0.155480	0.128596	0.139652	0.161012	0.031741	-0.029192
0.076259	0.058218	-0.166580	0.061014	0.101361	0.206005	-0.098360	0.020162	0.058140	0.194257	0.145654	0.023857	-0.085498	0.113506	-0.024632	-0.119339	0.005861	0.010926	-0.036357	0.047412	-0.053629	0.158519	0.139657	0.064675	-0.166356	0.106117	-0.201201	-0.037653	-0.028947	0.096907	0.276486	0.049173	0.090694	-0.197644	-0.157588	0.171875	-0.025899	0.038535	0.008124	-0.144399	0.071759	-0.026685	0.148167	-0.027031	-0.138124	-0.077651	-0.066752	-0.157702	-0.214912	0.152820	0.102587	-0.106744	-0.047408	-0.039391	-0.159124	0.072152	0.001212	0.080375	-0.048771	-0.153804	0.108581	0.067877	0.180626	-0.068002	0.139774	-0.127179	0.173066	0.041884	0.187220	-0.021270	-0.187372	-0.160103	0.138609	-0.070691	0.169151	0.067337	-0.053676	0.047472	0.136024	-0.069758	0.207114	0.077383	-0.139310	-0.173168	0.147861	-0.144614	-0.081662	-0.085201	-0.056015	0.118834	0.079526	0.157451	0.112787	0.097685	0.128512
