-0.212747	0.593087	0.275056	-0.238016	-0.222911	0.107596	0.112979	0.016441	-0.238615	0.047145	0.195020	0.042805	-0.085734	0.067907	0.242519	-0.040221	0.193107	-0.010467	0.103535
0.167380	-0.397481	0.237368	-0.129369	0.151483	0.128985	0.188743	0.385082	0.448575	-0.105499	0.180602	-0.157886	0.149677	0.078354	-0.340879	-0.160379	-0.016170	-0.064568	0.082135
0.056043	-0.019347	-0.085292	0.114164	-0.206338	0.198659	-0.065340	0.072608	0.226042	-0.045195	-0.036582	0.047275	-0.153654	-0.114019	0.167389	0.179163	-0.164254	0.032648	0.066534
0.079361	0.089576	-0.306886	-0.090969	0.048802	-0.220424	0.207072	-0.114471	0.039410	0.072230	-0.162652	-0.092570	-0.069896	0.154293	-0.073535	0.176250	0.127106	0.187544	0.048136
0.038000	0.040385	0.255275	0.027666	-0.234585	0.140612	-0.095836	-0.354745	0.518143	-0.136558	0.081936	0.263285	-0.013415	0.050755	-0.037211	-0.040470	0.164801	-0.031743	-0.087058
-0.137039	-0.014452	-0.133414	-0.142190	-0.132664	-0.203182	0.036852	0.114251	-0.199076	-0.155382	0.222296	0.327801	-0.031089	-0.002113	0.065624	0.036968	-0.012367	0.210180	0.173308
0.134576	-0.343555	-0.003882	0.093963	-0.127567	0.213135	-0.078407	-0.342435	-0.213118	0.201169	-0.112391	0.190351	-0.031462	-0.042852	-0.065481	0.097893	-0.226770	0.286960	-0.143682
-0.195165	-0.303211	-0.444665	0.202197	0.119251	0.091623	-0.056741	0.215422	0.037839	-0.171715	-0.030193	-0.106817	-0.037003	-0.090809	0.217615	0.055986	-0.120477	0.190339	-0.039350
-0.181998	-0.307691	-0.135897	-0.089724	0.122424	-0.039362	-0.159425	0.327342	-0.080753	-0.068813	0.050883	0.320877	0.105353	-0.086967	0.374835	-0.154972	-0.139649	-0.522224	-0.227577
0.196097	0.383304	0.099429	-0.224019	0.011242	-0.036417	0.175931	0.332853	-0.137119	-0.101346	-0.021748	-0.225158	0.093509	-0.177286	-0.095386	0.128547	-0.247565	-0.030626	0.084412
0.047219	0.438116	0.303868	-0.106693	0.167691	-0.140669	-0.150563	0.022859	-0.110741	0.199859	-0.047632	0.057489	0.143702	-0.234761	-0.205441	0.056724	-0.072544	-0.152284	0.113046
-0.097256	0.139688	0.353834	0.206713	0.042958	0.080691	0.064879	0.427999	-0.363930	0.167983	-0.129088	0.187000	0.078054	0.035760	-0.044122	-0.153556	0.207954	-0.388955	0.076178
0.065234	-0.191515	0.196078	-0.002234	0.106487	-0.161344	-0.073277	-0.037958	0.165699	-0.022941	-0.184810	0.076801	0.221743	0.206961	0.135078	0.115715	0.103481	0.087889	0.075247
-0.073086	-0.567037	0.060429	-0.008239	0.011726	0.209369	-0.065800	-0.095184	0.045526	-0.041408	-0.095152	-0.033377	-0.071996	-0.193703	0.436813	0.107987	0.052196	0.252994	0.051932
-0.258306	0.257996	0.317471	0.109559	-0.239405	-0.195493	0.118298	0.015692	-0.288990	-0.071576	-0.044778	-0.081672	-0.084750	-0.072945	0.313477	-0.143169	0.148149	0.470125	-0.117679
