15.0	11.0	11.0	30.5	19.0	96.0	48.0	0.8	0.0	9.1	4.2	18.0
22.0	11.0	12.0	30.0	22.5	83.0	62.0	1.9	0.0	9.1	6.0	18.0
42.0	11.0	15.0	30.5	19.0	96.0	48.0	0.8	0.0	9.1	4.2	18.0
47.0	4.0	16.0	41.0	26.5	49.0	18.0	1.1	0.0	10.5	9.5	18.0
46.0	10.0	16.0	31.0	21.5	87.0	52.0	0.8	1.8	5.9	2.5	18.0
47.0	10.0	3.0	32.0	18.5	91.0	47.0	2.1	0.0	8.7	5.2	18.0
5.0	5.0	35.0	39.0	26.5	67.0	31.0	0.0	0.0	7.1	10.0	18.0
5.0	5.0	42.0	32.0	25.0	77.0	49.0	4.3	0.0	0.0	3.3	18.0
31.0	2.0	20.0	33.0	21.5	74.0	33.0	2.6	0.0	8.4	8.3	18.0
15.0	12.0	16.0	26.5	17.0	90.0	37.0	0.2	1.4	0.0	2.6	18.0
5.0	2.0	2.0	33.0	12.5	79.0	26.0	3.1	0.0	10.9	7.0	18.0
22.0	12.0	9.0	30.0	12.5	96.0	35.0	0.3	0.0	8.7	3.6	18.0
6.0	8.0	3.0	32.0	20.0	87.0	66.0	2.1	0.0	8.5	5.7	18.0
5.0	10.0	12.0	32.0	17.5	82.0	57.0	1.1	0.0	8.9	3.6	18.0
5.0	6.0	10.0	36.0	24.0	80.0	44.0	0.0	0.0	10.7	10.0	18.0
21.0	12.0	16.0	32.0	11.0	82.0	27.0	1.0	0.0	10.1	4.2	18.0
6.0	10.0	8.0	31.5	21.5	97.0	72.0	0.0	0.0	5.6	3.0	18.0
6.0	9.0	7.0	30.0	22.5	88.0	54.0	0.6	0.0	2.1	3.0	18.0
6.0	9.0	4.0	30.0	23.0	78.0	61.0	4.7	0.0	4.2	5.2	18.0
6.0	8.0	3.0	32.0	20.0	87.0	66.0	2.1	0.0	8.5	5.7	18.0
5.0	7.0	2.0	35.0	25.0	77.0	45.0	6.3	2.0	10.4	8.2	18.0
6.0	9.0	3.0	32.0	20.5	91.0	48.0	0.2	0.0	8.1	4.5	18.0
5.0	2.0	1.0	33.0	17.5	66.0	32.0	1.3	0.0	7.6	4.4	18.0
27.0	12.0	16.0	31.0	15.0	94.0	34.0	0.3	0.0	9.5	4.0	18.0
32.0	3.0	35.0	36.5	20.1	62.0	25.0	2.0	0.0	7.3	5.2	18.0
6.0	9.0	4.0	31.0	21.5	92.0	66.0	0.5	2.0	5.7	4.3	18.0
6.0	9.0	5.0	29.5	21.5	95.0	78.0	0.8	6.0	2.5	2.1	18.0
6.0	9.0	5.0	29.5	21.5	95.0	78.0	0.8	6.0	2.5	2.1	18.0
47.0	8.0	4.0	29.0	22.0	84.0	66.0	3.5	13.6	1.9	4.7	18.0
