0.384166	0.138973	0.099353	-0.759782	-0.341544	0.255748	0.162976	-0.043737	-0.013310	-0.037768	0.066066	-0.061061	-0.091744	0.075115	0.143081	-0.109352	0.709557	0.051587	0.039798
0.350848	-0.223509	0.081158	-0.255770	0.138167	0.613919	0.002431	-0.005741	0.068499	-0.109653	0.048066	-0.140773	0.029538	0.157008	-0.206241	-0.182571	0.390961	-0.138464	-0.038387
-0.480000	-0.053637	-0.087046	0.120349	-0.364785	0.451312	0.097837	0.000687	0.128992	0.106289	0.333330	-0.024561	-0.071947	-0.162844	0.070282	0.233427	-0.230685	-0.001492	0.129235
0.019914	0.008924	-0.089162	-0.108255	0.029830	-0.232123	0.149088	-0.093829	-0.009361	0.052621	-0.115215	-0.044424	-0.048993	0.108468	-0.019326	0.125222	0.262354	0.039144	0.035365
0.093278	0.017450	0.073042	0.597147	-0.560518	-0.308100	-0.156318	-0.167461	0.074665	-0.231744	0.337009	-0.030626	0.104388	0.388118	-0.052888	0.067121	0.428781	-0.165408	-0.124318
0.038210	-0.005109	-0.037815	-0.010068	0.019955	-0.465883	0.022220	0.083683	-0.125642	-0.120661	0.119488	0.123864	-0.025221	-0.025191	0.059730	0.162557	-0.070629	0.143554	0.130099
0.218824	-0.149059	-0.084863	0.152406	-0.204278	0.344411	-0.030048	-0.105357	-0.149081	0.504899	-0.036477	0.103348	-0.064380	-0.291132	-0.078966	0.025489	-0.423127	0.004396	-0.108945
-0.363542	-0.151468	-0.081788	0.179322	0.340395	-0.209627	0.001994	-0.038383	-0.030749	-0.334066	0.103623	-0.123974	0.078742	0.198522	0.024889	0.090657	-0.081828	-0.001681	0.074733
-0.430307	-0.185989	-0.181197	0.491321	0.460786	0.064235	-0.282053	0.115339	-0.029073	0.181130	0.027870	0.039715	0.197741	-0.122985	0.042671	-0.295385	-0.298734	-0.175950	-0.268910
0.252531	0.098175	-0.091086	-0.193927	0.030054	-0.010476	0.169398	0.136928	0.031835	-0.060375	-0.021037	-0.088394	0.084975	-0.115414	-0.122460	0.099679	-0.189197	0.064147	0.073668
0.219096	0.084319	0.103195	0.145993	0.334859	-0.424888	-0.014605	-0.085180	-0.130929	0.570773	0.098818	-0.169094	0.066806	-0.343290	-0.102875	0.286125	-0.295963	-0.106745	-0.006498
-0.241384	-0.017922	0.116951	0.374912	0.055290	0.005564	0.168035	0.118612	-0.157322	0.269771	-0.174841	0.082935	0.071346	0.058589	0.001746	-0.191657	0.130162	-0.060610	0.027613
0.070809	-0.141847	0.135310	0.025873	0.092223	-0.739481	-0.149947	-0.032377	0.112068	-0.070258	-0.400037	0.049395	0.253535	0.465045	0.090136	0.106444	0.424229	0.057278	0.285133
0.320828	-0.201064	-0.010781	0.413136	-0.246612	0.468513	-0.113070	-0.055253	-0.051865	-0.222143	-0.294056	-0.043009	-0.107720	-0.360964	0.066694	0.317886	-0.014483	-0.004642	0.086608
-0.224569	0.022303	0.078281	0.642760	-0.143658	-0.596541	0.182341	0.004556	-0.097145	-0.036669	0.046329	0.022643	-0.028100	-0.134453	0.112003	-0.068395	0.118797	0.126363	0.081495
0.077973	-0.146478	-0.037095	0.391497	0.168236	-0.509902	0.094105	-0.268508	-0.188760	-0.124648	0.038048	-0.263779	0.260391	-0.206649	-0.117904	0.317346	0.361239	-0.175499	-0.116093
0.314236	0.045733	-0.192223	0.362165	-0.054823	0.385304	0.029533	-0.108759	-0.218102	-0.241720	-0.347615	-0.222096	-0.215973	-0.399287	-0.087521	0.500142	0.143478	0.006016	-0.326181
0.379027	-0.031898	0.075764	0.070003	-0.191168	0.051996	-0.418372	0.093853	-0.067760	-0.205720	-0.180523	0.033079	-0.064815	-0.221253	-0.217033	0.317063	0.685421	-0.061428	-0.143379
-0.631000	-0.031234	-0.062622	-0.226811	-0.107419	0.332733	-0.029218	0.065129	0.073566	0.066118	0.100704	0.047223	-0.043491	0.327172	-0.061448	-0.105478	0.200129	-0.014417	0.174142
-0.418432	-0.170901	-0.108569	0.127726	0.558252	0.514335	-0.069861	0.049516	-0.111779	0.280021	0.056175	-0.145096	0.165182	-0.231097	0.039893	0.118765	-0.084598	-0.041750	-0.110630
0.284709	-0.152231	0.082196	0.272329	0.109333	-0.608843	0.473606	-0.186327	-0.187096	-0.137518	-0.410262	-0.042853	0.017507	0.077214	-0.096124	0.393055	-0.196607	-0.029515	-0.150352
0.314877	0.064683	-0.037649	0.333625	0.140632	-0.115433	0.079550	-0.034802	-0.119854	0.030525	0.440715	-0.052423	-0.088833	-0.251052	0.059859	0.372986	-0.463971	0.018769	-0.268421
-0.501301	-0.040129	-0.130458	0.124917	-0.013956	0.197504	0.142192	-0.015753	-0.160966	0.218124	0.172449	-0.051361	0.126635	-0.213030	0.023056	-0.109899	0.057362	-0.107591	0.258914
0.411990	-0.273244	-0.138630	0.266325	-0.566806	0.519628	0.522971	-0.136454	-0.067707	-0.050128	-0.120441	-0.322445	-0.234345	0.319255	-0.180705	-0.233694	-0.468467	-0.134132	0.523018
0.388715	-0.078728	-0.228865	0.321716	0.580428	0.347847	0.298511	-0.061227	-0.029735	-0.079050	0.110034	-0.136987	-0.147956	-0.316983	-0.035073	-0.675102	0.421481	-0.101786	-0.211028
0.310229	-0.028076	0.150252	0.179431	0.098458	-0.520840	-0.014027	0.057159	0.080987	0.233735	0.080941	-0.016978	-0.078031	-0.107272	-0.098370	-0.062538	0.224602	0.134423	-0.088249
0.149597	-0.065237	-0.040496	0.158538	0.064202	0.041240	0.021034	-0.135232	-0.128999	0.003651	-0.056891	-0.163170	0.050507	-0.161320	0.046412	-0.034021	-0.116031	-0.022483	0.137277
-0.463502	-0.092773	0.029819	-0.422890	0.174130	0.220627	-0.083773	0.087995	-0.049712	-0.011874	-0.082788	0.001911	0.304713	0.206712	0.004868	0.050762	-0.322987	-0.173702	0.381335
-0.135055	0.025836	-0.049934	0.187909	-0.229441	-0.372778	0.215355	-0.026464	-0.100290	-0.091253	0.117032	0.129011	-0.062708	-0.076668	0.061673	0.172058	0.034734	-0.036853	-0.054574
0.307180	0.044383	-0.092209	0.550154	-0.541258	0.202757	-0.144832	-0.062017	-0.110225	0.231736	-0.208830	-0.170897	0.135773	-0.364168	-0.174288	-0.376399	0.557214	0.012602	-0.040473
0.052072	0.106260	-0.122812	0.441247	0.316046	0.253756	-0.054897	0.069457	-0.006420	-0.038480	0.065712	0.122297	-0.030808	-0.156669	-0.022372	-0.051885	-0.103081	0.127703	0.050994
0.406514	-0.013637	-0.160353	0.327820	0.299192	0.555070	0.341995	-0.169312	-0.143730	-0.387071	-0.381800	-0.057587	-0.097484	0.238791	0.020239	-0.246499	-0.447142	-0.068381	0.264765
-0.324689	-0.017912	0.120560	0.021899	-0.129078	0.474957	0.089774	-0.048094	-0.020689	-0.014099	0.039676	0.041227	-0.129171	0.019503	-0.099170	-0.186353	-0.191181	0.107173	-0.168970
0.300067	0.012528	-0.104483	0.139408	0.175243	0.244799	-0.329753	-0.129118	0.067957	-0.267525	-0.051370	-0.070096	-0.109252	-0.120760	0.044751	0.073917	0.557895	-0.050289	-0.134853
0.271259	0.054531	0.056062	-0.297216	-0.741065	0.348826	0.029891	0.140034	0.147630	0.200039	-0.142464	-0.128624	0.035541	0.352476	0.033424	-0.047888	0.060784	0.025221	0.002762
0.418728	-0.088506	-0.212445	0.279117	-0.094215	-0.330875	0.036921	-0.006113	0.080959	0.227032	0.048865	-0.099212	0.136487	0.014440	0.048707	-0.096971	0.326560	-0.151035	-0.189446
0.248359	-0.223048	-0.164270	0.153959	0.307865	0.385940	-0.236234	-0.014549	0.003667	0.241674	-0.020591	-0.133745	0.119598	0.043047	-0.270619	-0.478751	0.183973	-0.187351	-0.159531
0.151287	-0.169150	-0.159715	-0.553257	0.271066	-0.252824	0.140734	-0.021327	-0.038225	0.055901	-0.035080	-0.149607	-0.201449	-0.038705	-0.065221	-0.020169	0.491060	-0.020230	0.068273
-0.431330	-0.154091	0.017273	0.334188	0.004879	0.257561	0.036034	-0.070954	0.104665	0.060073	0.084455	-0.136026	-0.100791	-0.019542	0.101388	0.145280	0.127886	0.070657	0.110503
0.564779	-0.124354	-0.184042	0.364606	-0.464937	0.004033	-0.399422	-0.162023	-0.183690	0.062824	0.684337	-0.153799	-0.302985	-0.166760	-0.069145	0.540948	-0.311512	-0.066965	-0.015091
0.106496	0.039115	0.067193	0.289095	-0.346349	0.111275	0.031064	-0.149241	-0.005058	0.189668	-0.080321	0.056130	-0.178014	0.347686	-0.071426	-0.021697	0.073842	-0.149097	-0.130676
0.221111	-0.068214	-0.036432	-0.084667	-0.197667	0.252620	0.152581	0.069651	0.058246	-0.035088	-0.199289	0.112691	-0.029633	0.279519	-0.080697	-0.140596	0.238701	-0.135016	0.181908
0.425520	0.045583	0.034034	0.144418	0.165423	0.139416	0.152439	0.023702	-0.219673	0.096646	0.413762	-0.015636	-0.090782	0.662872	-0.158166	0.050165	-0.890205	-0.185031	-0.139742
0.204576	-0.204826	-0.013615	-0.100571	0.129273	0.172630	0.432099	0.015208	-0.179821	-0.055622	-0.460937	-0.194944	-0.352001	0.260169	-0.259835	0.693603	0.220021	-0.225740	-0.448087
0.213592	-0.045539	-0.219091	0.771258	-0.059797	0.367597	-0.237615	-0.305915	0.022469	-0.188700	-0.171998	-0.181875	-0.240000	0.656583	-0.050578	-0.029121	0.398856	-0.083882	0.008829
0.132226	-0.017058	-0.217015	0.267788	0.649669	0.277220	-0.302757	-0.054016	-0.018005	-0.009585	0.134620	-0.092437	-0.188309	0.107681	-0.123588	-0.190957	0.262858	-0.051778	-0.212237
0.500524	-0.103215	-0.032209	0.355756	-0.143981	0.043082	0.237883	-0.258808	-0.111719	-0.099105	0.037129	0.016663	0.001879	0.239088	-0.253906	-0.704589	0.528715	-0.073227	-0.002953
