-0.155332	0.147721	0.112080	-0.237327	-0.111136	0.167155	0.175863	-0.091546	-0.011503	0.124512	0.184096	-0.110211	-0.116221	0.067180	0.397424	-0.122031	0.100559	0.019131	0.086404	0.222425	-0.249198	0.211661	-0.177719	0.095702	0.226583	0.333398	0.151415	0.208834	-0.049265	0.164090	-0.018569	0.020370	0.045813	-0.143227	-0.123878	0.043895	-0.215071	0.136308	0.093132	-0.045813	-0.091718	0.082626	-0.243553	0.043653	-0.057925	0.102043	-0.030859	-0.096145	-0.023036	0.084547	-0.178457	-0.004532	0.092989	0.084481	-0.037162	0.084887	0.039810	-0.057801	0.044414	-0.177249	0.080291	-0.122009	-0.134243	0.058797	-0.216078	-0.152947	-0.028466	-0.082135	-0.050754	-0.044229	0.065912	0.021053	0.142040	-0.037542	0.010674	-0.065939	0.082526	0.020510	0.226902	-0.000243	-0.129703	0.060203	-0.057105	-0.060150	0.148943	-0.092548	0.020435	0.102320	0.003725	-0.001587	-0.014521	-0.182816	0.094020	-0.099287	0.069300	-0.073057	-0.081687	0.036004	-0.090089	-0.136105
-0.129630	-0.092619	-0.032553	-0.124228	-0.075616	0.025094	0.169594	0.050773	0.078757	0.244727	-0.040712	0.027701	0.129903	0.142696	0.163391	-0.065235	-0.165891	0.034189	-0.082085	0.151258	-0.043026	-0.087034	-0.363176	0.143499	-0.242095	0.170709	-0.135678	0.132769	-0.060374	0.151137	-0.192626	0.115942	-0.092280	-0.274877	-0.144329	-0.067359	-0.000116	0.127640	0.060600	0.027600	-0.015147	-0.023891	-0.170352	-0.036976	-0.022363	0.001291	-0.147191	0.044255	0.030890	0.093491	-0.000199	-0.121343	-0.151750	-0.081696	0.000410	-0.131170	0.219589	0.057900	-0.021033	0.171160	-0.026092	-0.081162	-0.000800	0.166061	0.009624	-0.238111	0.152274	-0.227373	-0.167504	-0.341725	-0.135719	0.266325	0.096723	-0.267853	-0.313136	-0.023933	-0.070245	0.107782	0.277255	0.084605	-0.007680	0.128903	-0.057963	0.049685	-0.133414	-0.104182	0.228467	-0.158725	0.046728	0.079044	0.180832	0.048767	0.018272	-0.095044	0.227825	-0.102231	-0.122316	0.234635	-0.211718	0.312748
-0.108351	-0.045312	0.102617	-0.125768	0.007051	0.072175	-0.035988	-0.027809	-0.075982	-0.181702	-0.101084	0.020590	0.155612	0.105525	0.040872	0.126249	0.078253	-0.178733	0.094702	-0.048796	0.111391	0.144411	0.080482	0.079152	-0.223898	0.082266	-0.097053	-0.024815	-0.021493	-0.111733	0.167809	-0.025658	0.143401	-0.058801	-0.103877	-0.041895	0.060313	-0.060114	-0.093074	-0.008288	0.103099	0.146910	0.094921	0.117137	0.052136	-0.018147	0.072760	0.034469	-0.207558	-0.157559	0.004254	-0.223010	0.222423	-0.058536	-0.198304	-0.117861	-0.093961	0.013670	-0.040514	-0.050150	-0.227074	0.163994	0.029687	0.079933	0.039187	0.020780	-0.096559	0.140285	0.080497	0.186376	-0.437511	-0.110559	0.092452	-0.017100	-0.125198	0.057047	-0.026588	0.112070	-0.283875	0.027764	0.085262	-0.020121	0.016206	0.141511	-0.022853	-0.143199	-0.205218	0.050448	0.182495	0.016622	-0.259900	0.194837	-0.144013	-0.172016	-0.069294	-0.131252	-0.251313	-0.035366	-0.044300	-0.040299
-0.031254	-0.005305	0.084055	-0.072127	0.090978	0.163654	-0.142668	0.026796	-0.065776	0.039915	-0.039135	0.027660	-0.111876	-0.142850	-0.310179	-0.247405	-0.185855	-0.176967	0.001330	0.036433	-0.104549	0.186103	-0.100478	-0.000399	0.047245	0.207961	-0.024228	-0.147371	-0.186764	-0.336293	0.187297	0.024573	-0.041438	-0.013882	0.033550	-0.077609	-0.233326	-0.129053	0.083459	0.144860	-0.092966	-0.081279	-0.090362	0.002408	-0.137484	0.021485	0.053570	-0.080831	0.014947	0.093130	0.113940	0.173112	-0.102681	0.122484	-0.043770	0.215861	-0.043369	-0.015969	0.063972	-0.044035	0.120013	-0.057414	-0.065069	-0.100746	0.109578	0.133810	0.033887	0.157877	0.189189	0.087390	0.259703	0.007741	-0.045871	0.152926	0.084518	0.044859	-0.069722	-0.073910	-0.100629	0.022500	0.049370	-0.154309	0.096719	-0.104150	0.111987	-0.211381	0.108350	-0.137191	-0.095394	-0.171882	-0.133113	-0.013914	0.097088	0.037504	-0.025886	0.121153	0.080254	-0.000236	0.062967	0.132500
0.108836	0.115624	0.087674	-0.134710	-0.112526	0.123034	0.029325	-0.066682	-0.197164	0.132622	0.037185	-0.170527	-0.044442	0.055269	0.112378	-0.073738	0.169837	-0.080611	-0.046999	0.091671	-0.173549	0.050522	-0.250142	0.022474	0.082628	0.073068	-0.103882	0.135096	-0.058231	0.041043	-0.070772	-0.142239	0.159036	-0.164630	-0.078760	-0.054371	0.262883	0.116074	-0.079746	0.044699	-0.097557	-0.127170	0.185910	0.159728	0.096299	0.086981	0.142119	-0.215666	-0.154891	-0.185636	0.043607	-0.216459	0.110347	-0.252655	-0.040939	0.221567	0.053390	-0.055432	-0.090661	0.185966	0.000908	-0.053922	0.093818	0.025230	0.020183	-0.034803	-0.162637	0.025581	-0.093787	0.018846	0.207400	-0.152361	0.155236	-0.004761	0.027092	0.152260	-0.041273	0.262782	0.151680	0.139216	-0.028749	0.081211	0.092320	0.119774	0.210084	0.018027	0.096729	-0.028816	-0.173381	-0.103630	0.048178	0.083430	0.050880	0.004899	0.020668	-0.054492	-0.082698	-0.000693	0.056389	-0.120242
0.005051	-0.042044	-0.111128	-0.032622	-0.020263	-0.092786	-0.001083	-0.128378	0.000750	-0.147191	-0.012620	-0.009198	0.068163	-0.078080	-0.191894	0.144582	-0.007957	0.039671	-0.050982	-0.019994	0.173701	-0.068331	0.060656	0.005090	0.101491	0.107737	-0.041063	-0.086600	-0.028655	-0.068172	-0.192658	-0.079358	-0.109867	-0.016341	0.008797	-0.002813	-0.006833	-0.165304	0.078223	-0.145810	-0.068082	-0.101672	-0.052958	-0.005745	-0.113218	-0.120557	0.016781	0.127960	-0.041030	-0.079377	-0.178842	-0.136641	0.058546	-0.074179	0.064156	-0.142520	-0.002224	-0.109823	0.025106	-0.004729	0.177206	-0.132872	-0.047650	0.037402	0.018388	-0.038638	-0.042365	0.077403	0.168804	0.001711	0.051140	0.082635	-0.085773	0.183277	0.160739	0.007182	0.092509	0.146361	-0.093583	-0.022627	0.046430	0.023209	-0.039713	-0.024141	-0.025772	0.067232	-0.108639	0.120970	0.015430	-0.019025	-0.099468	-0.087274	0.176144	0.069714	0.175240	0.078065	-0.053374	-0.030477	0.042163	-0.230949
0.087627	-0.011643	0.048302	0.147512	0.012518	-0.056598	0.013035	0.115729	-0.119703	0.019522	0.095533	0.016045	-0.062550	0.037719	0.101940	-0.046575	0.023511	-0.075238	0.069512	0.062042	-0.078630	0.144317	-0.157406	-0.071448	-0.091650	0.040424	-0.188529	0.057766	0.034738	-0.103766	-0.056423	0.011784	0.079871	-0.164370	-0.092080	0.124361	-0.232225	0.076520	-0.025926	0.010757	0.006436	0.047076	-0.124758	0.126990	-0.122573	0.122502	-0.070641	0.104033	0.045718	0.023073	-0.067335	-0.007262	-0.064370	0.171741	0.143562	0.125966	-0.023319	-0.215975	0.095730	0.245065	0.019828	-0.050790	-0.116321	0.091173	0.061954	0.133832	0.064833	-0.095733	0.041323	-0.087120	0.233906	0.009233	0.059717	0.107064	0.140675	0.009196	-0.048621	0.034045	0.056034	0.091935	-0.051185	-0.030231	-0.084420	-0.089772	0.116247	-0.106462	-0.044040	-0.097172	0.081188	-0.099824	-0.115147	0.138520	0.100906	0.137993	-0.129824	0.025826	0.075830	-0.056627	-0.126072	-0.145237
0.156789	-0.063622	-0.160939	0.001436	-0.172310	-0.171437	-0.029286	-0.064802	-0.095622	-0.104841	-0.088924	0.065690	-0.110705	-0.037948	-0.095512	-0.323911	-0.013411	-0.012302	0.005001	0.182324	-0.071688	0.099992	-0.063499	-0.210435	0.001980	-0.035099	0.026598	0.122864	0.135312	-0.049993	0.100320	0.082109	0.091728	-0.123850	-0.030244	0.064766	0.032808	0.184096	0.135971	0.006056	0.192092	0.068487	0.029481	-0.165708	-0.096024	-0.179091	-0.113623	-0.081357	-0.069410	-0.244291	-0.023773	0.112366	0.076278	-0.212683	-0.009327	0.108733	0.130131	-0.033930	0.020032	-0.195905	-0.129026	0.087843	0.091896	0.159913	-0.157444	-0.152504	-0.048687	-0.091768	0.008128	0.029994	-0.146201	0.014929	-0.020038	0.108246	0.042481	0.015428	-0.092739	-0.138917	-0.212470	0.117598	-0.053485	-0.060550	-0.020225	0.123548	0.260118	0.153648	0.105212	0.017627	0.006266	-0.088758	0.167174	-0.016381	0.086017	-0.091772	-0.044493	0.111018	-0.124697	-0.110607	0.187254	0.288064
0.046115	0.074022	0.199596	0.150736	-0.073951	0.140068	-0.135958	0.151615	0.032575	0.122552	0.071108	-0.113385	0.004760	0.009492	-0.114993	-0.092612	-0.122676	0.036811	-0.135222	-0.024557	-0.051752	-0.163612	-0.045106	0.056308	0.102111	-0.019554	0.143985	0.049088	-0.064885	-0.193483	0.111924	-0.349802	0.162238	0.085572	-0.096272	-0.165435	0.029118	0.103459	-0.123378	0.242101	0.027616	0.222239	0.134287	-0.148223	0.135615	0.229655	0.058903	-0.116405	-0.095162	0.145348	0.183211	0.094724	0.083220	0.039434	-0.077223	0.041738	-0.086030	-0.052463	0.097048	0.126299	0.179509	0.005543	-0.000578	-0.019677	0.222584	0.153377	-0.267610	-0.090226	0.032201	0.017404	-0.149469	0.024916	-0.013211	-0.090051	0.100451	0.072291	0.097515	-0.039942	0.262052	-0.085732	0.077429	-0.185099	0.116986	0.017223	0.243203	0.087103	0.161911	0.039962	-0.152935	-0.115292	0.420134	-0.033107	-0.094754	0.066982	0.038632	0.080797	-0.140766	0.157417	-0.099849	-0.311344
0.016793	-0.171934	-0.209953	-0.254284	0.251801	0.101476	-0.063683	-0.076344	-0.112637	-0.170335	0.100310	-0.073624	0.099713	0.028530	-0.191024	0.181600	0.048764	-0.057227	-0.074151	0.154788	-0.237197	0.120271	0.177366	0.112506	-0.206523	-0.262360	-0.260042	0.339603	-0.106167	0.227489	0.066247	-0.134653	-0.124725	0.023992	-0.070942	0.075869	0.055879	-0.147165	-0.126866	0.087291	-0.121273	0.050078	-0.091596	0.064724	0.141894	0.291946	-0.050493	0.043649	0.063120	0.177252	0.126892	-0.164530	-0.208269	0.089617	-0.144659	-0.140362	-0.029881	-0.163530	0.003939	0.031384	0.248967	0.022613	0.008296	-0.139339	0.099505	0.229335	-0.128486	0.140794	0.178725	0.046166	0.031290	0.069607	-0.065167	0.141843	-0.099441	0.216683	0.023267	0.175725	-0.081279	-0.097238	0.038742	0.096470	0.016999	-0.034190	-0.178752	0.018090	-0.038716	0.085713	-0.153017	-0.139651	0.075144	0.121755	-0.095884	-0.053927	0.190072	-0.067773	-0.076197	0.007924	-0.002926	0.063460
