30.0	11.0	16.0	29.5	19.1	91.0	51.0	2.1	0.0	5.4	3.1	5.0
53.0	9.0	11.0	33.0	20.5	97.0	60.0	2.1	13.8	6.1	3.6	5.0
53.0	9.0	15.0	33.0	20.5	97.0	60.0	2.1	13.8	6.1	3.6	5.0
53.0	10.0	16.0	30.5	15.1	74.0	39.0	3.2	0.0	8.9	3.8	5.0
53.0	11.0	12.0	29.5	21.1	83.0	91.0	9.5	0.0	5.9	3.0	5.0
53.0	9.0	11.0	33.0	20.5	97.0	60.0	2.1	13.8	6.1	3.6	5.0
53.0	11.0	18.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	5.0
53.0	10.0	9.0	32.0	15.0	82.0	43.0	1.1	0.0	9.1	4.1	5.0
39.0	1.0	23.0	29.5	14.1	74.0	37.0	3.9	0.0	8.7	3.9	5.0
22.0	4.0	17.0	39.0	20.0	55.0	15.0	2.1	0.0	9.6	7.5	5.0
53.0	11.0	14.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	5.0
53.0	9.0	7.0	31.5	23.0	90.0	63.0	1.9	0.2	5.2	3.0	5.0
53.0	12.0	17.0	32.5	14.1	75.0	28.0	2.4	0.0	10.2	3.6	5.0
53.0	11.0	16.0	26.5	21.3	93.0	58.0	3.9	0.0	1.0	2.9	5.0
53.0	9.0	7.0	31.5	23.0	90.0	63.0	1.9	0.2	5.2	3.0	5.0
30.0	11.0	18.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	5.0
53.0	11.0	12.0	29.5	21.1	83.0	91.0	9.5	0.0	5.9	3.0	5.0
22.0	1.0	6.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	5.0
1.0	4.0	9.0	39.0	20.0	55.0	15.0	2.1	0.0	9.6	7.5	5.0
53.0	10.0	11.0	29.0	20.6	83.0	57.0	3.4	0.0	7.5	3.2	5.0
53.0	10.0	9.0	32.0	15.0	82.0	43.0	1.1	0.0	9.1	4.1	5.0
53.0	10.0	9.0	32.0	15.0	82.0	43.0	1.1	0.0	9.1	4.1	5.0
1.0	11.0	10.0	28.0	9.1	71.0	48.0	1.6	0.0	9.5	3.3	5.0
53.0	7.0	1.0	33.5	24.5	77.0	52.0	10.3	0.0	4.0	6.4	5.0
30.0	11.0	16.0	29.5	19.1	91.0	51.0	2.1	0.0	5.4	3.1	5.0
53.0	11.0	18.0	28.0	11.1	89.0	30.0	3.4	0.0	8.1	3.1	5.0
53.0	11.0	15.0	31.5	21.6	83.0	54.0	3.4	0.0	8.0	3.6	5.0
53.0	9.0	11.0	33.0	20.5	97.0	60.0	2.1	13.8	6.1	3.6	5.0
53.0	10.0	12.0	26.5	22.0	98.0	77.0	2.7	20.2	0.0	1.8	5.0
53.0	11.0	13.0	26.0	16.1	91.0	41.0	0.3	0.0	0.0	3.0	5.0
53.0	10.0	8.0	26.5	22.0	98.0	77.0	2.7	20.2	0.0	1.8	5.0
53.0	10.0	15.0	31.0	20.1	84.0	54.0	1.9	0.0	8.9	3.5	5.0
53.0	10.0	11.0	29.0	20.6	83.0	57.0	3.4	0.0	7.5	3.2	5.0
1.0	11.0	13.0	30.0	18.3	91.0	47.0	1.0	0.0	7.5	3.4	5.0
53.0	8.0	7.0	31.5	22.5	87.0	56.0	3.4	0.0	6.6	3.5	5.0
1.0	11.0	13.0	30.0	18.3	91.0	47.0	1.0	0.0	7.5	3.4	5.0
53.0	12.0	17.0	32.5	14.1	75.0	28.0	2.4	0.0	10.2	3.6	5.0
53.0	10.0	16.0	30.5	15.1	74.0	39.0	3.2	0.0	8.9	3.8	5.0
39.0	1.0	23.0	29.5	14.1	74.0	37.0	3.9	0.0	8.7	3.9	5.0
53.0	11.0	22.0	32.0	14.5	79.0	49.0	1.8	0.0	8.0	3.8	5.0
53.0	11.0	15.0	31.5	21.6	83.0	54.0	3.4	0.0	8.0	3.6	5.0
39.0	1.0	22.0	32.0	16.1	90.0	31.0	2.4	0.0	9.8	3.9	5.0
53.0	9.0	7.0	31.5	23.0	90.0	63.0	1.9	0.2	5.2	3.0	5.0
1.0	4.0	11.0	41.0	25.5	59.0	19.0	1.9	0.0	10.5	8.8	5.0
40.0	4.0	1.0	39.0	20.0	55.0	15.0	2.1	0.0	9.6	7.5	5.0
39.0	2.0	27.0	33.5	20.0	77.0	29.0	4.8	0.0	10.1	4.9	5.0
53.0	10.0	16.0	30.5	15.1	74.0	39.0	3.2	0.0	8.9	3.8	5.0
53.0	10.0	11.0	29.0	20.6	83.0	57.0	3.4	0.0	7.5	3.2	5.0
53.0	10.0	12.0	31.0	21.0	73.0	52.0	1.9	0.0	6.4	4.2	5.0
1.0	11.0	9.0	30.0	18.3	91.0	47.0	1.0	0.0	7.5	3.4	5.0
53.0	10.0	11.0	29.0	20.6	83.0	57.0	3.4	0.0	7.5	3.2	5.0
53.0	7.0	2.0	32.0	22.0	88.0	52.0	0.0	0.0	8.7	5.8	5.0
53.0	11.0	14.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	5.0
53.0	10.0	12.0	26.5	22.0	98.0	77.0	2.7	20.2	0.0	1.8	5.0
53.0	9.0	10.0	30.0	21.5	91.0	62.0	5.6	0.0	8.2	3.2	5.0
53.0	11.0	12.0	29.5	21.1	83.0	91.0	9.5	0.0	5.9	3.0	5.0
1.0	11.0	13.0	30.0	18.3	91.0	47.0	1.0	0.0	7.5	3.4	5.0
30.0	11.0	14.0	28.0	11.1	89.0	30.0	3.4	0.0	8.1	3.1	5.0
22.0	1.0	6.0	30.5	20.0	79.0	46.0	1.8	0.0	9.2	4.8	5.0
53.0	9.0	5.0	28.5	23.0	92.0	71.0	8.2	0.0	1.0	2.5	5.0
53.0	9.0	1.0	29.5	24.0	84.0	92.0	7.7	0.0	2.2	3.0	5.0
53.0	10.0	17.0	34.0	23.0	81.0	50.0	0.0	0.0	8.1	5.2	5.0
53.0	10.0	13.0	32.5	18.0	94.0	35.0	0.3	0.0	8.8	4.1	5.0
32.0	10.0	4.0	31.5	21.5	97.0	46.0	0.2	2.8	2.5	3.0	5.0
53.0	11.0	12.0	29.5	21.1	83.0	91.0	9.5	0.0	5.9	3.0	5.0
53.0	11.0	18.0	28.0	11.1	89.0	30.0	3.4	0.0	8.1	3.1	5.0
53.0	11.0	13.0	26.0	16.1	91.0	41.0	0.3	0.0	0.0	3.0	5.0
53.0	11.0	12.0	29.5	21.1	83.0	91.0	9.5	0.0	5.9	3.0	5.0
53.0	11.0	18.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	5.0
12.0	9.0	8.0	31.0	21.5	95.0	92.0	7.6	23.6	5.2	3.0	5.0
53.0	11.0	14.0	28.0	9.1	71.0	48.0	1.6	0.0	9.5	3.3	5.0
39.0	1.0	22.0	32.0	16.1	90.0	31.0	2.4	0.0	9.8	3.9	5.0
