-0.145978	0.136435	0.097966	-0.778055	-0.023944	0.012361	0.292812	-0.046246	-0.014170	-0.118113	0.359201	-0.066018	-0.069317	0.296371	0.138755	-0.102803	0.570005	0.050550	0.096178
0.272137	-0.225006	0.078160	0.211992	0.062907	0.483373	0.260190	-0.005493	0.056672	-0.272882	-0.035325	-0.146919	-0.000479	0.293454	-0.214121	-0.220953	0.204564	-0.141374	-0.086845
-0.459876	-0.046928	-0.084633	0.308577	-0.214805	0.226742	-0.068872	0.009493	0.133303	0.018991	0.243063	-0.013474	-0.018123	-0.028645	0.075542	0.305380	-0.154885	0.001419	-0.040445
0.299253	0.008556	-0.089313	0.031968	0.045463	-0.570199	0.204950	-0.094126	-0.009507	0.100321	-0.122445	-0.044845	-0.058395	0.114044	-0.019727	0.160258	0.044358	0.038838	0.030771
0.369344	0.012050	0.065593	0.506356	-0.425823	0.076828	-0.148536	-0.169448	0.064453	-0.357299	0.166827	-0.032556	-0.007345	0.230742	-0.062567	-0.206651	0.450595	-0.175653	-0.009732
0.281487	-0.006895	-0.039350	-0.546337	-0.096630	-0.329155	0.031059	0.082998	-0.126732	-0.121884	0.224105	0.121537	0.019014	-0.018014	0.055938	0.002110	0.037156	0.143732	0.303893
0.251530	-0.146545	-0.083251	0.156582	-0.367555	0.706581	0.063340	-0.101549	-0.150352	0.316332	-0.181999	0.106787	0.092937	-0.252994	-0.080521	-0.248888	-0.247281	0.005349	-0.218222
-0.594736	-0.129000	-0.070486	0.498782	0.217640	-0.059237	-0.077808	-0.007988	-0.019620	-0.152021	0.007852	-0.095715	-0.049966	0.020752	0.043588	0.234283	-0.041023	0.004853	-0.058086
0.096177	-0.185984	-0.187472	-0.164320	0.317878	0.392558	-0.187187	0.111265	-0.037846	0.025576	-0.010457	0.031627	0.109418	-0.245623	0.034703	-0.071562	-0.231212	-0.175923	-0.261613
0.347635	0.097292	-0.091848	-0.289441	-0.044703	-0.085209	0.166494	0.136598	0.031148	-0.062969	-0.008903	-0.088840	0.078948	-0.059621	-0.122935	0.126602	-0.109158	0.063535	0.064322
0.161777	0.095993	0.111704	0.058341	0.389103	-0.522383	0.173572	-0.074578	-0.121433	0.550651	0.004950	-0.156518	0.246630	-0.532524	-0.094229	0.183936	-0.152088	-0.094440	0.006123
-0.620000	-0.016716	0.119256	0.462848	-0.019695	0.341959	0.048247	0.120780	-0.155691	0.167343	-0.175250	0.084191	0.067825	0.011921	0.002173	-0.047857	0.269029	-0.058213	0.035500
0.246222	-0.146264	0.127405	-0.434149	0.218152	-0.342882	-0.104151	-0.038246	0.100701	-0.140138	-0.116778	0.040861	0.113246	0.360393	0.080967	0.191161	0.348489	0.050896	0.073729
0.392907	-0.203617	-0.011229	0.280598	-0.329323	0.582037	-0.407583	-0.053489	-0.054169	-0.072814	-0.292823	-0.046067	-0.013374	-0.391658	0.061938	0.245613	0.089973	-0.001581	0.166101
-0.327472	0.022723	0.078582	0.186014	-0.203733	-0.127928	0.164697	0.004960	-0.097204	0.033420	0.018187	0.023004	-0.023091	-0.029534	0.112143	-0.072801	0.275714	0.126937	-0.056085
0.044246	-0.143862	-0.040830	0.268877	-0.056068	-0.069789	0.275721	-0.265543	-0.188187	-0.470940	0.126127	-0.263741	0.422546	-0.489208	-0.120783	0.221992	0.488488	-0.171472	-0.015682
0.424127	0.050482	-0.188010	0.401959	-0.375315	0.512776	-0.113928	-0.100463	-0.217098	-0.166930	-0.290406	-0.221343	-0.149057	-0.560512	-0.085170	0.469368	0.250596	0.018808	-0.322876
0.264291	-0.030246	0.077493	0.450564	-0.124783	-0.224872	-0.310241	0.100395	-0.066263	-0.160642	-0.188787	0.034160	-0.117976	-0.253593	-0.214750	0.295666	0.518983	-0.051830	-0.084057
-0.758341	-0.032467	-0.064764	-0.080682	-0.046231	0.271486	0.085907	0.062690	0.070878	-0.023997	0.140901	0.045736	-0.145281	0.322143	-0.065968	-0.085668	0.141922	-0.017987	0.253617
0.029263	-0.170534	-0.113981	0.320666	0.339632	0.332402	0.238937	0.046784	-0.116219	0.206953	0.236028	-0.150346	0.192948	-0.339112	0.033378	-0.103228	-0.455795	-0.040475	-0.085422
0.130007	-0.146433	0.086483	-0.134089	0.465748	-0.525875	0.408143	-0.180189	-0.185997	-0.251140	-0.053740	-0.038798	0.067206	-0.159914	-0.094892	0.398322	-0.164139	-0.021112	-0.080481
0.274688	0.074635	-0.034505	0.304874	-0.024579	-0.253378	0.253517	-0.024388	-0.118177	0.032928	0.356588	-0.045709	-0.022624	-0.117761	0.064427	0.283839	-0.405073	0.030865	-0.200551
0.278652	-0.043437	-0.139359	0.250523	-0.470546	-0.074692	0.207361	-0.016408	-0.164567	0.115962	0.343317	-0.051788	0.111354	-0.354050	0.016392	0.029062	-0.149683	-0.112831	0.182593
0.259453	-0.269904	-0.134258	0.209980	-0.554928	0.478536	0.558185	-0.128408	-0.063870	-0.098087	0.019267	-0.318251	-0.249871	0.239399	-0.182042	-0.137308	-0.307829	-0.126298	0.484139
