53.0	7.0	51.0	28.5	22.0	91.0	74.0	0.0	0.0	1.2	2.4	9.0
53.0	8.0	8.0	29.0	23.0	77.0	74.0	4.7	0.0	0.0	2.4	9.0
53.0	7.0	51.0	28.5	22.0	91.0	74.0	0.0	0.0	1.2	2.4	9.0
42.0	5.0	9.0	37.0	22.5	77.0	35.0	1.8	0.0	10.5	6.0	9.0
42.0	1.0	13.0	29.0	11.0	77.0	26.0	1.8	0.0	9.6	4.0	9.0
53.0	7.0	5.0	35.5	23.5	77.0	44.0	14.5	0.0	6.2	8.5	9.0
53.0	8.0	8.0	29.0	23.0	77.0	74.0	4.7	0.0	0.0	2.4	9.0
2.0	8.0	8.0	29.0	23.0	77.0	74.0	4.7	0.0	0.0	2.4	9.0
42.0	1.0	4.0	31.0	13.0	79.0	26.0	1.9	0.0	9.8	4.3	9.0
2.0	8.0	8.0	29.0	23.0	77.0	74.0	4.7	0.0	0.0	2.4	9.0
42.0	2.0	5.0	34.0	19.5	86.0	28.0	1.1	0.0	8.0	6.0	9.0
42.0	12.0	14.0	33.0	17.0	81.0	43.0	1.1	0.0	8.9	4.2	9.0
53.0	8.0	1.0	33.0	24.0	84.0	66.0	7.2	8.0	5.0	5.7	9.0
53.0	8.0	8.0	29.0	23.0	77.0	74.0	4.7	0.0	0.0	2.4	9.0
