5.0	4.0	14.0	40.5	24.0	70.0	17.0	2.3	0.0	10.6	10.6	6.0
51.0	8.0	3.0	30.5	22.0	95.0	75.0	2.6	2.0	1.1	3.5	6.0
22.0	3.0	1.0	33.0	19.0	74.0	25.0	0.8	0.0	0.9	4.8	6.0
31.0	11.0	5.0	31.0	15.0	84.0	86.0	4.2	0.0	9.4	6.3	6.0
18.0	1.0	18.0	30.0	17.5	85.0	33.0	1.9	0.0	8.9	4.0	6.0
22.0	2.0	12.0	33.0	21.5	74.0	33.0	2.6	0.0	8.4	8.3	6.0
42.0	4.0	13.0	39.0	20.0	55.0	15.0	2.1	0.0	9.6	7.5	6.0
53.0	10.0	8.0	31.5	21.5	97.0	72.0	0.0	0.0	5.6	3.0	6.0
4.0	11.0	6.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	6.0
4.0	11.0	6.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	6.0
47.0	10.0	4.0	31.5	21.5	97.0	72.0	0.0	0.0	5.6	3.0	6.0
18.0	3.0	2.0	36.5	22.0	84.0	21.0	2.3	0.0	9.0	7.2	6.0
53.0	7.0	4.0	31.0	23.0	77.0	46.0	10.1	0.0	3.9	6.2	6.0
47.0	5.0	19.0	37.0	20.0	81.0	46.0	0.0	14.4	5.0	5.6	6.0
31.0	12.0	19.0	32.0	17.0	91.0	41.0	0.6	0.0	7.7	4.0	6.0
22.0	2.0	22.0	32.0	15.0	90.0	29.0	3.9	0.0	10.6	6.9	6.0
31.0	8.0	2.0	28.0	22.5	92.0	59.0	0.8	6.0	0.0	4.0	6.0
4.0	11.0	6.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	6.0
53.0	10.0	5.0	34.0	18.5	91.0	26.0	0.0	0.0	8.7	4.7	6.0
53.0	10.0	15.0	31.5	17.0	91.0	33.0	2.1	0.0	7.6	5.0	6.0
42.0	4.0	15.0	41.0	25.5	59.0	19.0	1.9	0.0	10.5	8.8	6.0
22.0	10.0	8.0	31.5	21.5	97.0	72.0	0.0	0.0	5.6	3.0	6.0
47.0	12.0	6.0	33.0	17.0	81.0	43.0	1.1	0.0	8.9	4.2	6.0
27.0	10.0	10.0	32.5	17.0	91.0	34.0	0.5	0.0	9.4	5.6	6.0
31.0	12.0	12.0	30.5	15.0	90.0	40.0	0.3	0.0	8.6	3.8	6.0
5.0	2.0	4.0	33.0	21.5	74.0	33.0	2.6	0.0	8.4	8.3	6.0
1.0	9.0	8.0	34.0	24.0	90.0	56.0	1.6	0.0	7.9	6.6	6.0
22.0	9.0	10.0	24.0	22.5	95.0	78.0	0.5	28.2	0.2	2.4	6.0
22.0	2.0	10.0	32.0	15.0	90.0	29.0	3.9	0.0	10.6	6.9	6.0
4.0	11.0	7.0	31.5	21.6	83.0	54.0	3.4	0.0	8.0	3.6	6.0
27.0	11.0	9.0	30.5	17.0	85.0	90.0	3.7	0.0	4.5	4.3	6.0
44.0	9.0	1.0	29.5	21.5	95.0	78.0	0.8	6.0	2.5	2.1	6.0
32.0	4.0	14.0	40.5	24.5	84.0	19.0	1.8	0.0	7.0	5.6	6.0
22.0	6.0	38.0	36.0	24.0	80.0	44.0	0.0	0.0	10.7	10.0	6.0
5.0	2.0	2.0	32.0	12.0	70.0	31.0	2.6	0.0	10.2	6.3	6.0
22.0	9.0	5.0	33.0	24.0	86.0	56.0	1.1	0.0	6.9	5.6	6.0
32.0	4.0	6.0	40.5	24.0	70.0	17.0	2.3	0.0	10.6	10.6	6.0
1.0	9.0	5.0	29.5	21.5	95.0	78.0	0.8	6.0	2.5	2.1	6.0
47.0	12.0	12.0	30.5	9.5	83.0	19.0	1.0	0.0	10.0	3.8	6.0
42.0	2.0	7.0	37.0	22.0	87.0	32.0	1.6	0.0	10.0	6.1	6.0
32.0	4.0	6.0	41.5	26.0	68.0	22.0	1.9	0.0	10.2	9.0	6.0
1.0	9.0	4.0	30.0	23.0	78.0	61.0	4.7	0.0	4.2	5.2	6.0
32.0	4.0	6.0	41.0	24.0	75.0	21.0	3.2	2.6	7.7	9.8	6.0
53.0	10.0	12.0	31.5	21.5	97.0	72.0	0.0	0.0	5.6	3.0	6.0
4.0	11.0	6.0	27.0	8.1	79.0	25.0	2.1	0.0	9.8	3.2	6.0
