0.1	0.579050416055	0.530701754386
0.1	0.607440039158	0.574561403509
0.1	0.579050416055	0.521929824561
0.1	0.454723445913	0.407894736842
0.1	0.621145374449	0.548245614035
0.1	0.569750367107	0.491228070175
0.1	0.676456191875	0.583333333333
0.1	0.596671561429	0.548245614035
0.1	0.569260890847	0.504385964912
0.1	0.607929515419	0.543859649123
0.1	0.676456191875	0.583333333333
0.1	0.627019089574	0.570175438596
0.1	0.588350465002	0.504385964912
0.1	0.592755751346	0.521929824561
0.1	0.618208516887	0.561403508772
0.1	0.657366617719	0.587719298246
0.1	0.571218795888	0.517543859649
0.1	0.452276064611	0.394736842105
0.1	0.614292706804	0.552631578947
0.1	0.448360254528	0.381578947368
0.1	0.6093979442	0.543859649123
0.1	0.566324033284	0.517543859649
0.1	0.410670582477	0.350877192982
0.1	0.459128732256	0.40350877193
0.1	0.56142927068	0.504385964912
0.1	0.5859030837	0.508771929825
0.1	0.638766519824	0.592105263158
0.1	0.67107195301	0.583333333333
0.1	0.58541360744	0.517543859649
0.1	0.659813999021	0.574561403509
0.1	0.666666666667	0.592105263158
0.1	0.717572197748	0.605263157895
0.1	0.557513460597	0.5
0.1	0.489965736662	0.44298245614
0.1	0.608908467939	0.561403508772
0.1	0.604013705335	0.543859649123
0.1	0.42633382281	0.368421052632
0.1	0.56045031816	0.513157894737
0.1	0.642682329907	0.587719298246
0.1	0.458639255996	0.390350877193
0.1	0.462065589819	0.394736842105
0.1	0.60988742046	0.526315789474
0.1	0.700440528634	0.59649122807
0.1	0.63436123348	0.578947368421
0.1	0.678903573177	0.583333333333
0.1	0.582966226138	0.530701754386
0.1	0.467939304944	0.412280701754
0.1	0.626040137053	0.570175438596
0.1	0.578560939794	0.508771929825
0.1	0.433675966716	0.368421052632
0.1	0.433186490455	0.368421052632
0.1	0.702887909936	0.609649122807
0.1	0.437102300538	0.377192982456
0.1	0.578560939794	0.530701754386
0.1	0.616740088106	0.565789473684
0.1	0.466960352423	0.407894736842
0.1	0.568771414586	0.513157894737
0.1	0.591776798825	0.539473684211
0.1	0.628976994616	0.552631578947
0.1	0.651492902594	0.592105263158
0.1	0.571218795888	0.513157894737
0.1	0.618697993147	0.574561403509
0.1	0.680372001958	0.614035087719
0.1	0.476749877631	0.407894736842
0.1	0.571218795888	0.526315789474
0.1	0.587371512482	0.548245614035
0.1	0.63387175722	0.521929824561
0.1	0.637787567303	0.592105263158
