1e-05	5.0	5.0	0.349986094395	0.0622577999571
1e-05	5.0	10.0	0.395591346964	0.0233396905968
1e-05	5.0	15.0	0.38916906274	0.0217603554547
1e-05	5.0	20.0	0.399295045198	0.0068449824859
1e-05	5.0	25.0	0.403201152881	0.0200288394169
1e-05	5.0	30.0	0.400389348164	0.0306465223291
1e-05	5.0	35.0	0.403536525434	0.0160315806669
1e-05	5.0	40.0	0.39515249184	0.00861431239266
1e-05	5.0	45.0	0.403009578963	0.0245465780166
1e-05	5.0	50.0	0.404277337214	0.00551247495902
1e-05	10.0	5.0	0.394448877839	0.0267020751986
1e-05	10.0	10.0	0.405257983913	0.0186725181835
1e-05	10.0	15.0	0.404017995309	0.0143325139386
1e-05	10.0	20.0	0.409194827117	0.0152356911526
1e-05	10.0	25.0	0.406184200295	0.0124833834685
1e-05	10.0	30.0	0.414530631501	0.0160683494907
1e-05	10.0	35.0	0.42148819508	0.0128393946526
1e-05	10.0	40.0	0.413970134168	0.0113543163993
1e-05	10.0	45.0	0.417440686481	0.0150146403402
1e-05	10.0	50.0	0.41548793309	0.0200414602446
1e-05	15.0	5.0	0.383455399783	0.0321048665997
1e-05	15.0	10.0	0.411313046881	0.0151909802377
1e-05	15.0	15.0	0.418671952151	0.0137438752823
1e-05	15.0	20.0	0.408735404647	0.00922256762717
1e-05	15.0	25.0	0.415281231985	0.0128143401964
1e-05	15.0	30.0	0.422361564603	0.0135596330889
1e-05	15.0	35.0	0.425422369372	0.0134183531611
1e-05	15.0	40.0	0.419580986966	0.00573383627548
1e-05	15.0	45.0	0.420585169464	0.015790356697
1e-05	15.0	50.0	0.423251256373	0.0171728901382
1e-05	20.0	5.0	0.399619138441	0.0176108694996
1e-05	20.0	10.0	0.412531315697	0.0104331688832
1e-05	20.0	15.0	0.4128561393	0.0201912169976
1e-05	20.0	20.0	0.42179024159	0.0070048355053
1e-05	20.0	25.0	0.424130283577	0.0107858887437
1e-05	20.0	30.0	0.423275445909	0.0119973263605
1e-05	20.0	35.0	0.428270401109	0.0104124335306
1e-05	20.0	40.0	0.428114890519	0.0146605087503
1e-05	20.0	45.0	0.432017260732	0.0143630194944
1e-05	20.0	50.0	0.434519048407	0.00701352009342
1e-05	25.0	5.0	0.381172785144	0.0425989716496
1e-05	25.0	10.0	0.418825413684	0.009809924639
1e-05	25.0	15.0	0.419250055245	0.0121141182921
1e-05	25.0	20.0	0.424973224823	0.0122284118904
1e-05	25.0	25.0	0.417534291098	0.0110648063135
1e-05	25.0	30.0	0.426242286232	0.0168761660041
1e-05	25.0	35.0	0.422684334808	0.00880890398986
1e-05	25.0	40.0	0.419286635815	0.0108024107617
1e-05	25.0	45.0	0.429447233491	0.0171682603625
1e-05	25.0	50.0	0.432501310942	0.0138490203308
1e-05	30.0	5.0	0.401596573949	0.0310725275459
1e-05	30.0	10.0	0.421519276308	0.0132968556061
1e-05	30.0	15.0	0.421202530098	0.0195951988633
1e-05	30.0	20.0	0.427146960792	0.0113096119163
1e-05	30.0	25.0	0.426784842719	0.017146535062
1e-05	30.0	30.0	0.421144838305	0.0148190574938
1e-05	30.0	35.0	0.42944287643	0.0154614658964
1e-05	30.0	40.0	0.424591770024	0.0118374038415
1e-05	30.0	45.0	0.431171386257	0.0116345023368
1e-05	30.0	50.0	0.436064259572	0.0165621217178
1e-05	35.0	5.0	0.410957652481	0.0112186088841
1e-05	35.0	10.0	0.41842561063	0.0140733913577
1e-05	35.0	15.0	0.426332137954	0.012320512133
1e-05	35.0	20.0	0.434935709963	0.0143740236094
1e-05	35.0	25.0	0.425401008726	0.0142905961075
1e-05	35.0	30.0	0.430634777027	0.0147083440941
1e-05	35.0	35.0	0.42965119511	0.00604621056804
1e-05	35.0	40.0	0.431007972709	0.0142265233289
1e-05	35.0	45.0	0.423675274575	0.0137008576051
1e-05	35.0	50.0	0.437616188303	0.00797688072124
1e-05	40.0	5.0	0.414840988253	0.00894653046207
1e-05	40.0	10.0	0.417880328037	0.0124329354341
1e-05	40.0	15.0	0.421033037352	0.0131727415972
1e-05	40.0	20.0	0.427192608993	0.0151573194022
1e-05	40.0	25.0	0.430761169361	0.0147546553628
1e-05	40.0	30.0	0.427688693634	0.0161044802146
1e-05	40.0	35.0	0.437300612426	0.0128847515874
1e-05	40.0	40.0	0.441649973217	0.0100334621459
1e-05	40.0	45.0	0.436877511842	0.0131640953074
1e-05	40.0	50.0	0.435390942873	0.00464215432742
1e-05	45.0	5.0	0.409261935554	0.0154854350237
1e-05	45.0	10.0	0.420091259558	0.0148272982319
1e-05	45.0	15.0	0.422234130684	0.0194565666391
1e-05	45.0	20.0	0.419759934774	0.0142129581255
1e-05	45.0	25.0	0.4329318046	0.0170952352934
1e-05	45.0	30.0	0.421903134148	0.0140339903751
1e-05	45.0	35.0	0.43110574206	0.0101990013814
1e-05	45.0	40.0	0.433240713898	0.00695191780491
1e-05	45.0	45.0	0.435118199899	0.014075219203
1e-05	45.0	50.0	0.436506119464	0.0180885752742
1e-05	50.0	5.0	0.414904834779	0.0123756386743
1e-05	50.0	10.0	0.420259403655	0.0161398593938
1e-05	50.0	15.0	0.427114202667	0.0128589589674
1e-05	50.0	20.0	0.42619827019	0.0116085033548
1e-05	50.0	25.0	0.430309546588	0.0144844178389
1e-05	50.0	30.0	0.428979995741	0.0150141703112
1e-05	50.0	35.0	0.434191114281	0.0165746867108
1e-05	50.0	40.0	0.423173796471	0.0101591543026
1e-05	50.0	45.0	0.435534788263	0.0119375984977
1e-05	50.0	50.0	0.442559635821	0.0138580549308
0.0001	5.0	5.0	0.386006691059	0.044248482815
0.0001	5.0	10.0	0.397746481514	0.0170479491507
0.0001	5.0	15.0	0.366705459298	0.060347532499
0.0001	5.0	20.0	0.404950181368	0.0265339769007
0.0001	5.0	25.0	0.400826472292	0.0118964820801
0.0001	5.0	30.0	0.402127168625	0.00980417835909
0.0001	5.0	35.0	0.391859225108	0.0295536068261
0.0001	5.0	40.0	0.397752066953	0.021051536866
0.0001	5.0	45.0	0.407164156829	0.019986649703
0.0001	5.0	50.0	0.400036381745	0.0208666623705
0.0001	10.0	5.0	0.376763820001	0.0404286845182
0.0001	10.0	10.0	0.408350881903	0.0233802229755
0.0001	10.0	15.0	0.398617201669	0.00870914030832
0.0001	10.0	20.0	0.421619314769	0.017232544508
0.0001	10.0	25.0	0.414832001438	0.00906087764746
0.0001	10.0	30.0	0.4153161816	0.0152645626409
0.0001	10.0	35.0	0.424004869248	0.00743064093941
0.0001	10.0	40.0	0.418803787518	0.0107792701171
0.0001	10.0	45.0	0.420649564953	0.0143698114031
0.0001	10.0	50.0	0.419706304579	0.0130858177659
0.0001	15.0	5.0	0.410792745888	0.00710404605228
0.0001	15.0	10.0	0.40601352242	0.00832754354089
0.0001	15.0	15.0	0.400393454469	0.0131690097654
0.0001	15.0	20.0	0.417964791929	0.0165933829478
0.0001	15.0	25.0	0.412424776405	0.0212841160612
0.0001	15.0	30.0	0.421094513622	0.0183655380637
0.0001	15.0	35.0	0.419803721273	0.0134123213194
0.0001	15.0	40.0	0.420567731204	0.00969888095888
0.0001	15.0	45.0	0.42187252436	0.0124901853532
0.0001	15.0	50.0	0.424673445434	0.0183367134816
0.0001	20.0	5.0	0.406491403103	0.0129456589504
0.0001	20.0	10.0	0.425383779579	0.0081741529205
0.0001	20.0	15.0	0.412992349143	0.00779508780654
0.0001	20.0	20.0	0.422316702498	0.0138624952322
0.0001	20.0	25.0	0.42899079183	0.0152274836521
0.0001	20.0	30.0	0.425860119734	0.0157407946628
0.0001	20.0	35.0	0.426689357626	0.0125800013286
0.0001	20.0	40.0	0.421791635831	0.00662818129178
0.0001	20.0	45.0	0.428168319224	0.0165616485463
0.0001	20.0	50.0	0.433431424197	0.0162584201715
0.0001	25.0	5.0	0.407561307771	0.0226086832995
0.0001	25.0	10.0	0.409226091846	0.0112868658381
0.0001	25.0	15.0	0.414495352755	0.0179885875179
0.0001	25.0	20.0	0.417165246558	0.0159671438542
0.0001	25.0	25.0	0.425430657295	0.0123674275146
0.0001	25.0	30.0	0.430222543735	0.0173867749824
0.0001	25.0	35.0	0.42763288551	0.016108482092
0.0001	25.0	40.0	0.431992270305	0.0126428248005
0.0001	25.0	45.0	0.430603116042	0.00711420091247
0.0001	25.0	50.0	0.43195737501	0.0124740124982
0.0001	30.0	5.0	0.414408779729	0.00957098488916
0.0001	30.0	10.0	0.418335107947	0.0126369472697
0.0001	30.0	15.0	0.424593187887	0.0201730814747
0.0001	30.0	20.0	0.431949233473	0.00910763620633
0.0001	30.0	25.0	0.417554068819	0.0184802038837
0.0001	30.0	30.0	0.426332745313	0.0143654704644
0.0001	30.0	35.0	0.425730606593	0.0118501528378
0.0001	30.0	40.0	0.4294484662	0.0153578870715
0.0001	30.0	45.0	0.435204245176	0.0179854221486
0.0001	30.0	50.0	0.430589911729	0.0116385510087
0.0001	35.0	5.0	0.41061508777	0.0187915470226
0.0001	35.0	10.0	0.424558190243	0.012723096001
0.0001	35.0	15.0	0.419295248792	0.0106750798572
0.0001	35.0	20.0	0.42667049234	0.0140047529457
0.0001	35.0	25.0	0.428052856909	0.0138312092298
0.0001	35.0	30.0	0.428526569665	0.0132127743832
0.0001	35.0	35.0	0.421930942648	0.014484785246
0.0001	35.0	40.0	0.437852467976	0.0189628327057
0.0001	35.0	45.0	0.427014116625	0.00733482806103
0.0001	35.0	50.0	0.434164648012	0.00889277786048
0.0001	40.0	5.0	0.417115441246	0.0146676571171
0.0001	40.0	10.0	0.422368755737	0.0152209664073
0.0001	40.0	15.0	0.421922127731	0.0147041583295
0.0001	40.0	20.0	0.434570686614	0.0138217425158
0.0001	40.0	25.0	0.422777000624	0.0111785855134
0.0001	40.0	30.0	0.436225634615	0.0084611688587
0.0001	40.0	35.0	0.433345861175	0.0168598920449
0.0001	40.0	40.0	0.425030216085	0.0143908526672
0.0001	40.0	45.0	0.44012358937	0.0144913081776
0.0001	40.0	50.0	0.430664693457	0.0111952718848
0.0001	45.0	5.0	0.411748282591	0.0118968842265
0.0001	45.0	10.0	0.419298463122	0.0144392059362
0.0001	45.0	15.0	0.42575630397	0.0157792575023
0.0001	45.0	20.0	0.418919194629	0.014086810027
0.0001	45.0	25.0	0.428505757982	0.0117245045858
0.0001	45.0	30.0	0.438574483896	0.0106133109743
0.0001	45.0	35.0	0.42946045061	0.0154896639777
0.0001	45.0	40.0	0.442920089803	0.0112579858772
0.0001	45.0	45.0	0.429793235205	0.00875107691885
0.0001	45.0	50.0	0.427081765616	0.00570330250046
0.0001	50.0	5.0	0.41878899983	0.0118310200145
0.0001	50.0	10.0	0.414789208943	0.0143427825137
0.0001	50.0	15.0	0.418989278692	0.0195253246467
0.0001	50.0	20.0	0.423368540767	0.0195995814163
0.0001	50.0	25.0	0.438252884024	0.0178686072757
0.0001	50.0	30.0	0.432906171589	0.0142722220655
0.0001	50.0	35.0	0.44029906052	0.0103552204836
0.0001	50.0	40.0	0.435960501001	0.0154065261275
0.0001	50.0	45.0	0.433058239331	0.0215003322135
0.0001	50.0	50.0	0.437649395449	0.00780771636011
