0.45409950946	0.432773109244
0.51681850035	0.436974789916
0.55746320953	0.484593837535
0.569376313945	0.502801120448
0.603714085494	0.508403361345
0.60161177295	0.522408963585
0.604765241766	0.526610644258
0.602312543798	0.526610644258
0.580588647512	0.518207282913
0.621233356692	0.539215686275
0.544849334268	0.478991596639
0.613875262789	0.511204481793
0.511212333567	0.47619047619
0.584442887176	0.526610644258
0.599509460406	0.533613445378
0.526979677645	0.470588235294
0.572529782761	0.508403361345
0.5847932726	0.515406162465
0.594604064471	0.50700280112
0.559565522074	0.488795518207
