1e-05	5.0	0.396748263927	0.0242828005386
1e-05	10.0	0.404867744239	0.018042995468
1e-05	15.0	0.421506864059	0.014710829931
1e-05	20.0	0.421843662672	0.011483373519
1e-05	25.0	0.420671811285	0.0147505630956
1e-05	30.0	0.425303982655	0.0113260296946
1e-05	35.0	0.428869517827	0.0125873235914
1e-05	40.0	0.429890076571	0.0162738326054
1e-05	45.0	0.427640051032	0.0113304796159
1e-05	50.0	0.434657129688	0.0108445005903
1e-05	55.0	0.42988134048	0.0205405295814
1e-05	60.0	0.430805795955	0.0170492315093
1e-05	65.0	0.427680093463	0.0161374141129
1e-05	70.0	0.429871093354	0.0155804895942
1e-05	75.0	0.427179426648	0.0111475735564
1e-05	80.0	0.436815124373	0.0154811263054
1e-05	85.0	0.425414638888	0.012157642977
1e-05	90.0	0.431531603524	0.00799385560079
1e-05	95.0	0.432848116773	0.00849980827151
1e-05	100.0	0.435104166307	0.0117888120641
0.0001	5.0	0.38884996802	0.0132547251325
0.0001	10.0	0.401729805826	0.0131762868961
0.0001	15.0	0.418813618408	0.0141863709635
0.0001	20.0	0.422875837171	0.0158347872981
0.0001	25.0	0.427268071274	0.0157840203718
0.0001	30.0	0.428531370564	0.0135330437415
0.0001	35.0	0.427049343361	0.00745347994938
0.0001	40.0	0.427168166743	0.016034151408
0.0001	45.0	0.428066129232	0.0163409402286
0.0001	50.0	0.426762359672	0.0120940532105
0.0001	55.0	0.436255044479	0.00998718096737
0.0001	60.0	0.431652446495	0.0145813085895
0.0001	65.0	0.429767204397	0.00864801442299
0.0001	70.0	0.432104944137	0.0163499992445
0.0001	75.0	0.433610552942	0.0072092089625
0.0001	80.0	0.437631641747	0.0141481723366
0.0001	85.0	0.430785954654	0.0154510062849
0.0001	90.0	0.431626226553	0.0128894222114
0.0001	95.0	0.431128784885	0.0148445939685
0.0001	100.0	0.438441803251	0.00987355279476
0.001	5.0	0.389996356575	0.0261149500521
0.001	10.0	0.416743670601	0.0169864436157
0.001	15.0	0.416102658578	0.00628047584954
0.001	20.0	0.415901752951	0.0178509380845
0.001	25.0	0.421410788392	0.0087748008019
0.001	30.0	0.425141881118	0.0187874741992
0.001	35.0	0.428989591906	0.013839807717
0.001	40.0	0.428021834079	0.0102078979822
0.001	45.0	0.426028561283	0.0183429011354
0.001	50.0	0.426386953277	0.0151902730121
0.001	55.0	0.426849221422	0.0186987174696
0.001	60.0	0.432387121744	0.0106474664123
0.001	65.0	0.431575208512	0.00985532775306
0.001	70.0	0.436388869845	0.0100784568257
0.001	75.0	0.436769111914	0.00848460264566
0.001	80.0	0.435080984368	0.0121759009023
0.001	85.0	0.431991882874	0.015673804888
0.001	90.0	0.428859359893	0.013028696102
0.001	95.0	0.438539718986	0.0124405337685
0.001	100.0	0.432433346509	0.0140235306236
0.01	5.0	0.399097030837	0.0241327256939
0.01	10.0	0.414705137665	0.0060595504332
0.01	15.0	0.418014551649	0.0124270500764
0.01	20.0	0.418292324614	0.00593687772145
0.01	25.0	0.419347527143	0.0164963007664
0.01	30.0	0.421186262171	0.0168340787379
0.01	35.0	0.429228136923	0.00508454708389
0.01	40.0	0.427164431837	0.0115981298065
0.01	45.0	0.428299236399	0.00680864126027
0.01	50.0	0.432978021742	0.017104185316
0.01	55.0	0.426309909611	0.0097070395568
0.01	60.0	0.429039202901	0.0158938233708
0.01	65.0	0.42884171252	0.00778691921921
0.01	70.0	0.436777916014	0.0129690764194
0.01	75.0	0.431099337807	0.00961853574049
0.01	80.0	0.436814683728	0.0110620490965
0.01	85.0	0.436370905041	0.0140421327057
0.01	90.0	0.435932042743	0.00999683408957
0.01	95.0	0.430289305051	0.0114343045107
0.01	100.0	0.427725700052	0.0156447468046
0.1	5.0	0.407797146662	0.0110272882688
0.1	10.0	0.412226786633	0.0137337580629
0.1	15.0	0.412264736281	0.0125919453322
0.1	20.0	0.418731346004	0.00988427742484
0.1	25.0	0.425785035271	0.00580623036966
0.1	30.0	0.419221454681	0.0205642162392
0.1	35.0	0.428566559332	0.0200431974971
0.1	40.0	0.431164220735	0.0143425099617
0.1	45.0	0.430620745425	0.0138853385909
0.1	50.0	0.422864667244	0.0175480914312
0.1	55.0	0.42308534098	0.00735277350777
0.1	60.0	0.427666243372	0.0129227936223
0.1	65.0	0.435529226095	0.0118100906754
0.1	70.0	0.428390682312	0.010548267374
0.1	75.0	0.436843946856	0.0111365317581
0.1	80.0	0.429757459506	0.0135052413412
0.1	85.0	0.439007569279	0.0119621480005
0.1	90.0	0.423822095141	0.0177512003773
0.1	95.0	0.433787842192	0.0145276806154
0.1	100.0	0.436777306665	0.0117546998968
1.0	5.0	0.405305166704	0.0214312633759
1.0	10.0	0.418010363743	0.0175637970966
1.0	15.0	0.416246368047	0.0150326278533
1.0	20.0	0.420428863042	0.0102809285423
1.0	25.0	0.422294337031	0.00926888984875
