32.0	1.0	8.0	28.0	16.0
32.0	1.0	16.0	28.0	16.0
8.0	1.0	0.0	28.0	16.0
32.0	1.0	17.0	29.0	16.0
32.0	1.0	9.0	29.0	16.0
32.0	1.0	9.0	29.0	16.0
32.0	1.0	1.0	29.0	16.0
31.0	1.0	13.0	29.0	16.0
31.0	1.0	17.0	29.0	16.0
32.0	1.0	9.0	29.0	16.0
32.0	1.0	9.0	29.0	16.0
32.0	1.0	13.0	29.0	16.0
31.0	1.0	17.0	29.0	16.0
32.0	1.0	5.0	29.0	16.0
32.0	1.0	9.0	29.0	16.0
32.0	1.0	5.0	29.0	16.0
32.0	1.0	17.0	29.0	16.0
32.0	1.0	1.0	29.0	16.0
32.0	1.0	9.0	29.0	16.0
31.0	1.0	1.0	29.0	16.0
31.0	1.0	9.0	29.0	16.0
31.0	1.0	21.0	29.0	16.0
8.0	1.0	1.0	29.0	16.0
52.0	1.0	9.0	29.0	16.0
52.0	1.0	5.0	29.0	16.0
15.0	1.0	6.0	29.0	16.0
15.0	1.0	6.0	29.0	16.0
31.0	1.0	14.0	29.0	16.0
52.0	1.0	2.0	29.0	16.0
32.0	1.0	14.0	29.0	16.0
31.0	1.0	18.0	29.0	16.0
31.0	1.0	10.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
32.0	1.0	6.0	29.0	16.0
32.0	1.0	10.0	29.0	16.0
32.0	1.0	18.0	29.0	16.0
32.0	1.0	10.0	29.0	16.0
32.0	1.0	10.0	29.0	16.0
32.0	1.0	10.0	29.0	16.0
32.0	1.0	14.0	29.0	16.0
32.0	1.0	10.0	29.0	16.0
32.0	1.0	6.0	29.0	16.0
32.0	1.0	10.0	29.0	16.0
32.0	1.0	2.0	29.0	16.0
32.0	1.0	18.0	29.0	16.0
32.0	1.0	10.0	29.0	16.0
47.0	1.0	22.0	29.0	16.0
31.0	1.0	2.0	29.0	16.0
31.0	1.0	6.0	29.0	16.0
31.0	1.0	10.0	29.0	16.0
31.0	1.0	18.0	29.0	16.0
31.0	1.0	10.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
52.0	1.0	2.0	29.0	16.0
31.0	1.0	3.0	29.0	17.0
31.0	1.0	19.0	29.0	17.0
32.0	1.0	11.0	30.0	17.0
8.0	1.0	3.0	30.0	17.0
32.0	1.0	7.0	30.0	17.0
32.0	1.0	11.0	30.0	17.0
32.0	1.0	3.0	30.0	17.0
52.0	1.0	3.0	30.0	17.0
31.0	1.0	3.0	30.0	17.0
31.0	1.0	3.0	30.0	17.0
31.0	1.0	19.0	30.0	17.0
31.0	1.0	19.0	30.0	17.0
52.0	1.0	4.0	30.0	17.0
32.0	1.0	16.0	30.0	17.0
47.0	1.0	16.0	30.0	17.0
38.0	1.0	12.0	30.0	17.0
31.0	1.0	20.0	30.0	17.0
47.0	1.0	16.0	30.0	17.0
52.0	1.0	8.0	30.0	17.0
52.0	1.0	8.0	30.0	17.0
32.0	1.0	8.0	30.0	17.0
32.0	1.0	12.0	30.0	17.0
32.0	1.0	8.0	30.0	17.0
32.0	1.0	20.0	30.0	17.0
32.0	1.0	12.0	30.0	17.0
32.0	1.0	4.0	30.0	17.0
21.0	1.0	16.0	30.0	17.0
32.0	1.0	12.0	30.0	17.0
32.0	1.0	4.0	30.0	17.0
32.0	1.0	8.0	30.0	17.0
47.0	1.0	24.0	30.0	17.0
32.0	1.0	12.0	30.0	17.0
42.0	2.0	4.0	31.0	18.0
42.0	2.0	4.0	30.0	18.0
32.0	2.0	4.0	30.0	18.0
47.0	2.0	12.0	31.0	18.0
52.0	2.0	8.0	31.0	18.0
31.0	2.0	8.0	31.0	18.0
31.0	2.0	4.0	31.0	18.0
8.0	2.0	4.0	31.0	18.0
32.0	2.0	13.0	32.0	18.0
32.0	2.0	13.0	32.0	18.0
32.0	2.0	5.0	32.0	18.0
32.0	2.0	17.0	31.0	18.0
32.0	2.0	21.0	31.0	18.0
32.0	2.0	13.0	31.0	18.0
32.0	2.0	5.0	31.0	18.0
52.0	2.0	5.0	31.0	18.0
52.0	2.0	5.0	31.0	18.0
52.0	2.0	9.0	31.0	18.0
31.0	2.0	13.0	32.0	18.0
15.0	2.0	9.0	31.0	18.0
52.0	2.0	9.0	32.0	18.0
52.0	2.0	1.0	32.0	18.0
52.0	2.0	1.0	32.0	18.0
32.0	2.0	9.0	32.0	18.0
32.0	2.0	5.0	32.0	18.0
32.0	2.0	13.0	32.0	18.0
32.0	2.0	1.0	32.0	18.0
32.0	2.0	13.0	31.0	18.0
32.0	2.0	5.0	31.0	18.0
21.0	2.0	1.0	32.0	18.0
31.0	2.0	17.0	32.0	18.0
31.0	2.0	5.0	31.0	18.0
31.0	2.0	21.0	31.0	18.0
8.0	2.0	5.0	32.0	19.0
32.0	2.0	5.0	31.0	19.0
31.0	2.0	17.0	32.0	19.0
32.0	2.0	9.0	32.0	19.0
52.0	2.0	9.0	32.0	19.0
32.0	2.0	10.0	33.0	19.0
32.0	2.0	14.0	33.0	19.0
32.0	2.0	14.0	33.0	19.0
32.0	2.0	18.0	32.0	19.0
21.0	2.0	6.0	33.0	19.0
52.0	2.0	6.0	32.0	19.0
52.0	2.0	6.0	32.0	19.0
38.0	2.0	14.0	33.0	19.0
21.0	2.0	6.0	33.0	19.0
21.0	2.0	2.0	33.0	19.0
21.0	2.0	22.0	33.0	19.0
52.0	2.0	10.0	32.0	19.0
32.0	2.0	22.0	33.0	19.0
32.0	2.0	6.0	33.0	19.0
32.0	2.0	14.0	33.0	19.0
32.0	2.0	6.0	32.0	19.0
31.0	2.0	30.0	33.0	19.0
31.0	2.0	14.0	33.0	19.0
