52.0	1.0	9.0	29.0	16.0
52.0	1.0	5.0	29.0	16.0
52.0	1.0	2.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
52.0	1.0	6.0	29.0	16.0
52.0	1.0	2.0	29.0	16.0
52.0	1.0	3.0	30.0	17.0
52.0	1.0	4.0	30.0	17.0
52.0	1.0	8.0	30.0	17.0
52.0	1.0	8.0	30.0	17.0
52.0	2.0	8.0	31.0	18.0
52.0	2.0	5.0	31.0	18.0
52.0	2.0	5.0	31.0	18.0
52.0	2.0	9.0	31.0	18.0
52.0	2.0	9.0	32.0	18.0
52.0	2.0	1.0	32.0	18.0
52.0	2.0	1.0	32.0	18.0
52.0	2.0	9.0	32.0	19.0
52.0	2.0	6.0	32.0	19.0
52.0	2.0	6.0	32.0	19.0
52.0	2.0	10.0	32.0	19.0
52.0	2.0	10.0	33.0	19.0
52.0	2.0	10.0	33.0	19.0
52.0	2.0	11.0	33.0	20.0
52.0	2.0	8.0	33.0	20.0
52.0	2.0	12.0	33.0	20.0
52.0	3.0	13.0	35.0	21.0
52.0	3.0	5.0	35.0	21.0
52.0	3.0	11.0	36.0	22.0
52.0	3.0	7.0	36.0	22.0
52.0	3.0	8.0	37.0	23.0
52.0	3.0	12.0	37.0	23.0
52.0	4.0	14.0	39.0	26.0
